"Step","lr5e-4_timesteps2e6_3 - episode_reward","lr5e-4_timesteps2e6_3 - episode_reward__MIN","lr5e-4_timesteps2e6_3 - episode_reward__MAX"
"2279","-165.40620625917433","-165.40620625917433","-165.40620625917433"
"2308","-164.84239426256224","-164.84239426256224","-164.84239426256224"
"2414","-163.02703933693306","-163.02703933693306","-163.02703933693306"
"2417","-162.9878413170837","-162.9878413170837","-162.9878413170837"
"2440","-162.50861106364803","-162.50861106364803","-162.50861106364803"
"2512","-161.0760436386241","-161.0760436386241","-161.0760436386241"
"2525","-160.85615265004122","-160.85615265004122","-160.85615265004122"
"2535","-160.76503441871924","-160.76503441871924","-160.76503441871924"
"2560","-160.3108752466477","-160.3108752466477","-160.3108752466477"
"2614","-159.38629777614312","-159.38629777614312","-159.38629777614312"
"2645","-158.8299162981147","-158.8299162981147","-158.8299162981147"
"2667","-158.59350940809966","-158.59350940809966","-158.59350940809966"
"2696","-158.0813501586446","-158.0813501586446","-158.0813501586446"
"2725","-157.57351353465347","-157.57351353465347","-157.57351353465347"
"2821","-156.3085212211609","-156.3085212211609","-156.3085212211609"
"2856","-155.86482638048602","-155.86482638048602","-155.86482638048602"
"2897","-155.33915534631882","-155.33915534631882","-155.33915534631882"
"2900","-155.29397524991074","-155.29397524991074","-155.29397524991074"
"2922","-154.90425630853704","-154.90425630853704","-154.90425630853704"
"2937","-154.77835052818887","-154.77835052818887","-154.77835052818887"
"2986","-154.2098353990301","-154.2098353990301","-154.2098353990301"
"2991","-154.22687587932225","-154.22687587932225","-154.22687587932225"
"3001","-154.05947943452793","-154.05947943452793","-154.05947943452793"
"3047","-153.57670517842607","-153.57670517842607","-153.57670517842607"
"3112","-152.86851619216728","-152.86851619216728","-152.86851619216728"
"3124","-152.69606610082644","-152.69606610082644","-152.69606610082644"
"3139","-152.50667148289472","-152.50667148289472","-152.50667148289472"
"3254","-151.48433762916005","-151.48433762916005","-151.48433762916005"
"3259","-151.4109742297468","-151.4109742297468","-151.4109742297468"
"3272","-151.2495299498897","-151.2495299498897","-151.2495299498897"
"3274","-151.2460889464567","-151.2460889464567","-151.2460889464567"
"3279","-151.22622718050314","-151.22622718050314","-151.22622718050314"
"3282","-151.20250925070687","-151.20250925070687","-151.20250925070687"
"3287","-151.1421160846926","-151.1421160846926","-151.1421160846926"
"3295","-151.02787815362953","-151.02787815362953","-151.02787815362953"
"3303","-150.9330581457553","-150.9330581457553","-150.9330581457553"
"3311","-150.8484399682441","-150.8484399682441","-150.8484399682441"
"3342","-150.60750633950047","-150.60750633950047","-150.60750633950047"
"3354","-150.43446625652842","-150.43446625652842","-150.43446625652842"
"3382","-150.21058982515993","-150.21058982515993","-150.21058982515993"
"3437","-149.85404686518874","-149.85404686518874","-149.85404686518874"
"3487","-149.54016449940968","-149.54016449940968","-149.54016449940968"
"3529","-149.12731299679302","-149.12731299679302","-149.12731299679302"
"3559","-148.76872958641619","-148.76872958641619","-148.76872958641619"
"3576","-148.72036579925222","-148.72036579925222","-148.72036579925222"
"3647","-148.14254999774522","-148.14254999774522","-148.14254999774522"
"3659","-148.08016080702245","-148.08016080702245","-148.08016080702245"
"3676","-147.91219958652502","-147.91219958652502","-147.91219958652502"
"3694","-147.7987246086231","-147.7987246086231","-147.7987246086231"
"3701","-147.6593109364242","-147.6593109364242","-147.6593109364242"
"3720","-147.44209934879865","-147.44209934879865","-147.44209934879865"
"3757","-147.03638438518314","-147.03638438518314","-147.03638438518314"
"3765","-147.01389170540097","-147.01389170540097","-147.01389170540097"
"3767","-147.01632044247546","-147.01632044247546","-147.01632044247546"
"3775","-146.89323134249182","-146.89323134249182","-146.89323134249182"
"3788","-146.82294696286255","-146.82294696286255","-146.82294696286255"
"3828","-146.42584824805576","-146.42584824805576","-146.42584824805576"
"3829","-146.40264816595175","-146.40264816595175","-146.40264816595175"
"3959","-145.32097256813472","-145.32097256813472","-145.32097256813472"
"3968","-145.29018236908763","-145.29018236908763","-145.29018236908763"
"3970","-145.24658128545596","-145.24658128545596","-145.24658128545596"
"4014","-144.8814046934866","-144.8814046934866","-144.8814046934866"
"4017","-144.8566133971414","-144.8566133971414","-144.8566133971414"
"4035","-144.70444414507116","-144.70444414507116","-144.70444414507116"
"4051","-144.61498878618423","-144.61498878618423","-144.61498878618423"
"4080","-144.38998462094952","-144.38998462094952","-144.38998462094952"
"4085","-144.37714693778221","-144.37714693778221","-144.37714693778221"
"4137","-144.0826407216444","-144.0826407216444","-144.0826407216444"
"4139","-144.0426049737624","-144.0426049737624","-144.0426049737624"
"4149","-143.93222747679013","-143.93222747679013","-143.93222747679013"
"4158","-143.93969716999263","-143.93969716999263","-143.93969716999263"
"4162","-143.8780617659365","-143.8780617659365","-143.8780617659365"
"4194","-143.6452158117216","-143.6452158117216","-143.6452158117216"
"4243","-143.22123761245174","-143.22123761245174","-143.22123761245174"
"4262","-143.0442865964449","-143.0442865964449","-143.0442865964449"
"4265","-143.03547104536725","-143.03547104536725","-143.03547104536725"
"4276","-143.01915007134306","-143.01915007134306","-143.01915007134306"
"4295","-142.91961364561487","-142.91961364561487","-142.91961364561487"
"4400","-142.1741274459428","-142.1741274459428","-142.1741274459428"
"4499","-141.55597266977276","-141.55597266977276","-141.55597266977276"
"4505","-141.52428651815708","-141.52428651815708","-141.52428651815708"
"4531","-141.40881828474727","-141.40881828474727","-141.40881828474727"
"4561","-141.188404259749","-141.188404259749","-141.188404259749"
"4737","-139.6554817882708","-139.6554817882708","-139.6554817882708"
"4800","-139.24710619208676","-139.24710619208676","-139.24710619208676"
"4874","-138.94543142408375","-138.94543142408375","-138.94543142408375"
"4888","-138.8638558431823","-138.8638558431823","-138.8638558431823"
"4909","-138.6823822914761","-138.6823822914761","-138.6823822914761"
"4918","-138.5215753428097","-138.5215753428097","-138.5215753428097"
"4962","-138.32366338124615","-138.32366338124615","-138.32366338124615"
"4969","-138.30049906468173","-138.30049906468173","-138.30049906468173"
"4971","-138.31167249610016","-138.31167249610016","-138.31167249610016"
"4988","-138.22599238883208","-138.22599238883208","-138.22599238883208"
"5005","-138.1061352641663","-138.1061352641663","-138.1061352641663"
"5129","-137.37611567614314","-137.37611567614314","-137.37611567614314"
"5142","-137.3230820931985","-137.3230820931985","-137.3230820931985"
"5156","-137.17642031421792","-137.17642031421792","-137.17642031421792"
"5213","-136.9257993850215","-136.9257993850215","-136.9257993850215"
"5270","-136.76836888725583","-136.76836888725583","-136.76836888725583"
"5288","-136.71298480150315","-136.71298480150315","-136.71298480150315"
"5374","-136.42134300872036","-136.42134300872036","-136.42134300872036"
"5519","-135.8252099509225","-135.8252099509225","-135.8252099509225"
"5527","-135.76740171260133","-135.76740171260133","-135.76740171260133"
"5568","-135.4890313402816","-135.4890313402816","-135.4890313402816"
"5584","-135.45652131394715","-135.45652131394715","-135.45652131394715"
"5637","-135.26509952618272","-135.26509952618272","-135.26509952618272"
"5659","-135.17567088417266","-135.17567088417266","-135.17567088417266"
"5680","-135.13648779985667","-135.13648779985667","-135.13648779985667"
"5681","-135.12615955786455","-135.12615955786455","-135.12615955786455"
"5687","-135.1151612349678","-135.1151612349678","-135.1151612349678"
"5710","-135.00952112047764","-135.00952112047764","-135.00952112047764"
"5790","-134.61733454296257","-134.61733454296257","-134.61733454296257"
"5792","-134.6232420627086","-134.6232420627086","-134.6232420627086"
"5799","-134.6019676385965","-134.6019676385965","-134.6019676385965"
"5813","-134.59749591144558","-134.59749591144558","-134.59749591144558"
"5903","-134.1417330074087","-134.1417330074087","-134.1417330074087"
"5952","-133.9602368469161","-133.9602368469161","-133.9602368469161"
"5975","-133.94024072191968","-133.94024072191968","-133.94024072191968"
"5986","-133.88567831204347","-133.88567831204347","-133.88567831204347"
"6011","-133.7416407378214","-133.7416407378214","-133.7416407378214"
"6019","-133.69554381722972","-133.69554381722972","-133.69554381722972"
"6051","-133.530703063172","-133.530703063172","-133.530703063172"
"6163","-133.0879385949868","-133.0879385949868","-133.0879385949868"
"6168","-133.04945079749547","-133.04945079749547","-133.04945079749547"
"6203","-132.911281922346","-132.911281922346","-132.911281922346"
"6252","-132.71148125824803","-132.71148125824803","-132.71148125824803"
"6295","-132.60283907666235","-132.60283907666235","-132.60283907666235"
"6379","-132.30277573550956","-132.30277573550956","-132.30277573550956"
"6397","-132.1930355025405","-132.1930355025405","-132.1930355025405"
"6401","-132.18402142018408","-132.18402142018408","-132.18402142018408"
"6432","-132.1358373000158","-132.1358373000158","-132.1358373000158"
"6434","-132.10721628366218","-132.10721628366218","-132.10721628366218"
"6446","-132.06881193745076","-132.06881193745076","-132.06881193745076"
"6447","-132.04911519974794","-132.04911519974794","-132.04911519974794"
"6464","-131.95798623974864","-131.95798623974864","-131.95798623974864"
"6476","-131.8341290486122","-131.8341290486122","-131.8341290486122"
"6506","-131.73545008631183","-131.73545008631183","-131.73545008631183"
"6537","-131.5970973181112","-131.5970973181112","-131.5970973181112"
"6554","-131.50446954996127","-131.50446954996127","-131.50446954996127"
"6569","-131.43824648639875","-131.43824648639875","-131.43824648639875"
"6573","-131.44018694454743","-131.44018694454743","-131.44018694454743"
"6695","-131.06916989296542","-131.06916989296542","-131.06916989296542"
"6721","-130.9788276783449","-130.9788276783449","-130.9788276783449"
"6801","-130.5938787597732","-130.5938787597732","-130.5938787597732"
"6844","-130.45024540266866","-130.45024540266866","-130.45024540266866"
"6943","-130.06445004047342","-130.06445004047342","-130.06445004047342"
"6960","-129.9810985515231","-129.9810985515231","-129.9810985515231"
"6966","-129.95767331338286","-129.95767331338286","-129.95767331338286"
"7080","-129.489578840424","-129.489578840424","-129.489578840424"
"7092","-129.4669096081796","-129.4669096081796","-129.4669096081796"
"7110","-129.40795688489516","-129.40795688489516","-129.40795688489516"
"7117","-129.37216553989742","-129.37216553989742","-129.37216553989742"
"7150","-129.26460002510282","-129.26460002510282","-129.26460002510282"
"7166","-129.22624469392954","-129.22624469392954","-129.22624469392954"
"7189","-129.22859024273626","-129.22859024273626","-129.22859024273626"
"7193","-129.22504730603328","-129.22504730603328","-129.22504730603328"
"7201","-129.20263684497326","-129.20263684497326","-129.20263684497326"
"7263","-128.97243970686768","-128.97243970686768","-128.97243970686768"
"7281","-128.94424929504316","-128.94424929504316","-128.94424929504316"
"7285","-128.9352633794879","-128.9352633794879","-128.9352633794879"
"7294","-128.91670059569145","-128.91670059569145","-128.91670059569145"
"7299","-128.9377315961111","-128.9377315961111","-128.9377315961111"
"7325","-128.84160032355382","-128.84160032355382","-128.84160032355382"
"7373","-128.61912002268355","-128.61912002268355","-128.61912002268355"
"7384","-128.58258098462593","-128.58258098462593","-128.58258098462593"
"7395","-128.5048973522478","-128.5048973522478","-128.5048973522478"
"7448","-128.34465340195945","-128.34465340195945","-128.34465340195945"
"7455","-128.31365373164763","-128.31365373164763","-128.31365373164763"
"7460","-128.32811072422226","-128.32811072422226","-128.32811072422226"
"7485","-128.28355026292985","-128.28355026292985","-128.28355026292985"
"7562","-128.1703333403457","-128.1703333403457","-128.1703333403457"
"7566","-128.16755474661844","-128.16755474661844","-128.16755474661844"
"7585","-128.11796850814855","-128.11796850814855","-128.11796850814855"
"7588","-128.11526042261985","-128.11526042261985","-128.11526042261985"
"7623","-128.0278842501329","-128.0278842501329","-128.0278842501329"
"7662","-127.86776855639296","-127.86776855639296","-127.86776855639296"
"7753","-127.72675861340477","-127.72675861340477","-127.72675861340477"
"7793","-127.61939901182741","-127.61939901182741","-127.61939901182741"
"7838","-127.53112695438688","-127.53112695438688","-127.53112695438688"
"7853","-127.46948315037399","-127.46948315037399","-127.46948315037399"
"7855","-127.46681269378546","-127.46681269378546","-127.46681269378546"
"7861","-127.44373411337284","-127.44373411337284","-127.44373411337284"
"7875","-127.3549358263889","-127.3549358263889","-127.3549358263889"
"7881","-127.32340964340787","-127.32340964340787","-127.32340964340787"
"7909","-127.25933284020485","-127.25933284020485","-127.25933284020485"
"7927","-127.24121608380173","-127.24121608380173","-127.24121608380173"
"7932","-127.23532215166603","-127.23532215166603","-127.23532215166603"
"7948","-127.18265728245636","-127.18265728245636","-127.18265728245636"
"8009","-126.9992999460177","-126.9992999460177","-126.9992999460177"
"8050","-126.90685102804679","-126.90685102804679","-126.90685102804679"
"8110","-126.72081220983647","-126.72081220983647","-126.72081220983647"
"8126","-126.67023539516632","-126.67023539516632","-126.67023539516632"
"8271","-126.26954113888888","-126.26954113888888","-126.26954113888888"
"8281","-126.23269626399414","-126.23269626399414","-126.23269626399414"
"8291","-126.21114147705077","-126.21114147705077","-126.21114147705077"
"8319","-126.16467064343065","-126.16467064343065","-126.16467064343065"
"8354","-126.04400122980012","-126.04400122980012","-126.04400122980012"
"8364","-126.01429360532366","-126.01429360532366","-126.01429360532366"
"8414","-125.92677814576066","-125.92677814576066","-125.92677814576066"
"8495","-125.87082499202","-125.87082499202","-125.87082499202"
"8503","-125.89580928855307","-125.89580928855307","-125.89580928855307"
"8525","-125.86788854533586","-125.86788854533586","-125.86788854533586"
"8526","-125.86897284169929","-125.86897284169929","-125.86897284169929"
"8541","-125.80408106621653","-125.80408106621653","-125.80408106621653"
"8578","-125.71776663651374","-125.71776663651374","-125.71776663651374"
"8583","-125.70061241383782","-125.70061241383782","-125.70061241383782"
"8706","-125.30947692029741","-125.30947692029741","-125.30947692029741"
"8714","-125.29250352234476","-125.29250352234476","-125.29250352234476"
"8722","-125.28502910402413","-125.28502910402413","-125.28502910402413"
"8745","-125.21647023432801","-125.21647023432801","-125.21647023432801"
"8778","-125.12968398064292","-125.12968398064292","-125.12968398064292"
"8791","-125.10809739990795","-125.10809739990795","-125.10809739990795"
"8801","-125.07916907952195","-125.07916907952195","-125.07916907952195"
"8828","-124.99092070076756","-124.99092070076756","-124.99092070076756"
"8832","-124.97870137020496","-124.97870137020496","-124.97870137020496"
"8838","-124.96337432829843","-124.96337432829843","-124.96337432829843"
"8879","-124.8582257593394","-124.8582257593394","-124.8582257593394"
"8897","-124.81837081882244","-124.81837081882244","-124.81837081882244"
"8914","-124.79187311684626","-124.79187311684626","-124.79187311684626"
"8943","-124.71953849163273","-124.71953849163273","-124.71953849163273"
"8962","-124.66949163308135","-124.66949163308135","-124.66949163308135"
"9059","-124.4564388154018","-124.4564388154018","-124.4564388154018"
"9065","-124.44581195616773","-124.44581195616773","-124.44581195616773"
"9068","-124.4262239743561","-124.4262239743561","-124.4262239743561"
"9139","-124.29254817898229","-124.29254817898229","-124.29254817898229"
"9158","-124.2589218503146","-124.2589218503146","-124.2589218503146"
"9170","-124.23291233689778","-124.23291233689778","-124.23291233689778"
"9203","-124.17432825252635","-124.17432825252635","-124.17432825252635"
"9284","-123.95823436080565","-123.95823436080565","-123.95823436080565"
"9286","-123.9509781397627","-123.9509781397627","-123.9509781397627"
"9313","-123.9173697459301","-123.9173697459301","-123.9173697459301"
"9332","-123.84988529492038","-123.84988529492038","-123.84988529492038"
"9362","-123.81212043938248","-123.81212043938248","-123.81212043938248"
"9391","-123.75975121480842","-123.75975121480842","-123.75975121480842"
"9443","-123.66361496671661","-123.66361496671661","-123.66361496671661"
"9446","-123.66554170364823","-123.66554170364823","-123.66554170364823"
"9461","-123.68115960649433","-123.68115960649433","-123.68115960649433"
"9465","-123.6591387406577","-123.6591387406577","-123.6591387406577"
"9469","-123.64081463105656","-123.64081463105656","-123.64081463105656"
"9507","-123.53403938573554","-123.53403938573554","-123.53403938573554"
"9549","-123.47712013089945","-123.47712013089945","-123.47712013089945"
"9578","-123.3912525624011","-123.3912525624011","-123.3912525624011"
"9584","-123.37428610669478","-123.37428610669478","-123.37428610669478"
"9611","-123.30308043544994","-123.30308043544994","-123.30308043544994"
"9628","-123.24613492622521","-123.24613492622521","-123.24613492622521"
"9665","-123.14481022287268","-123.14481022287268","-123.14481022287268"
"9701","-123.12394512789002","-123.12394512789002","-123.12394512789002"
"9730","-123.07150959765342","-123.07150959765342","-123.07150959765342"
"9736","-123.07594120421291","-123.07594120421291","-123.07594120421291"
"9752","-123.08683958914327","-123.08683958914327","-123.08683958914327"
"9788","-123.00855636319537","-123.00855636319537","-123.00855636319537"
"9831","-122.9572074583847","-122.9572074583847","-122.9572074583847"
"9839","-122.92694919671459","-122.92694919671459","-122.92694919671459"
"9944","-122.67762724814625","-122.67762724814625","-122.67762724814625"
"10043","-122.47433666120271","-122.47433666120271","-122.47433666120271"
"10063","-122.41281852759936","-122.41281852759936","-122.41281852759936"
"10068","-122.40684850917845","-122.40684850917845","-122.40684850917845"
"10084","-122.39130421301952","-122.39130421301952","-122.39130421301952"
"10129","-122.31248388095712","-122.31248388095712","-122.31248388095712"
"10185","-122.20132578841958","-122.20132578841958","-122.20132578841958"
"10212","-122.18160548887569","-122.18160548887569","-122.18160548887569"
"10224","-122.16004923604937","-122.16004923604937","-122.16004923604937"
"10239","-122.0888665061144","-122.0888665061144","-122.0888665061144"
"10243","-122.08060205264195","-122.08060205264195","-122.08060205264195"
"10314","-121.97086581067057","-121.97086581067057","-121.97086581067057"
"10318","-121.96260458508661","-121.96260458508661","-121.96260458508661"
"10356","-121.88838297777127","-121.88838297777127","-121.88838297777127"
"10370","-121.85911572028039","-121.85911572028039","-121.85911572028039"
"10419","-121.78678259437984","-121.78678259437984","-121.78678259437984"
"10446","-121.76272433159369","-121.76272433159369","-121.76272433159369"
"10451","-121.73382744947835","-121.73382744947835","-121.73382744947835"
"10472","-121.69055597744142","-121.69055597744142","-121.69055597744142"
"10496","-121.63096012984515","-121.63096012984515","-121.63096012984515"
"10516","-121.62558941163483","-121.62558941163483","-121.62558941163483"
"10531","-121.59671960093942","-121.59671960093942","-121.59671960093942"
"10559","-121.53901054043976","-121.53901054043976","-121.53901054043976"
"10663","-121.35001793723967","-121.35001793723967","-121.35001793723967"
"10687","-121.26357903296184","-121.26357903296184","-121.26357903296184"
"10716","-121.18528300405012","-121.18528300405012","-121.18528300405012"
"10720","-121.1797966747952","-121.1797966747952","-121.1797966747952"
"10766","-121.03739338080058","-121.03739338080058","-121.03739338080058"
"10782","-121.02866544996724","-121.02866544996724","-121.02866544996724"
"10829","-120.95031105824789","-120.95031105824789","-120.95031105824789"
"10888","-120.84483628260264","-120.84483628260264","-120.84483628260264"
"10898","-120.82923579840724","-120.82923579840724","-120.82923579840724"
"10920","-120.77602766851493","-120.77602766851493","-120.77602766851493"
"10935","-120.73712886129567","-120.73712886129567","-120.73712886129567"
"10974","-120.67970123926435","-120.67970123926435","-120.67970123926435"
"10977","-120.6574752575841","-120.6574752575841","-120.6574752575841"
"11032","-120.53739938891431","-120.53739938891431","-120.53739938891431"
"11047","-120.52479646812202","-120.52479646812202","-120.52479646812202"
"11048","-120.51621686747647","-120.51621686747647","-120.51621686747647"
"11056","-120.49474645778953","-120.49474645778953","-120.49474645778953"
"11057","-120.49239356734806","-120.49239356734806","-120.49239356734806"
"11165","-120.21364515805169","-120.21364515805169","-120.21364515805169"
"11212","-120.16173395491766","-120.16173395491766","-120.16173395491766"
"11217","-120.14679364139234","-120.14679364139234","-120.14679364139234"
"11250","-120.11211903479509","-120.11211903479509","-120.11211903479509"
"11265","-120.07431129339065","-120.07431129339065","-120.07431129339065"
"11358","-119.9644448675726","-119.9644448675726","-119.9644448675726"
"11401","-119.87788118872766","-119.87788118872766","-119.87788118872766"
"11416","-119.86650468569407","-119.86650468569407","-119.86650468569407"
"11428","-119.85875018951363","-119.85875018951363","-119.85875018951363"
"11431","-119.84959904588774","-119.84959904588774","-119.84959904588774"
"11441","-119.8271473688062","-119.8271473688062","-119.8271473688062"
"11442","-119.82585184854094","-119.82585184854094","-119.82585184854094"
"11449","-119.83438655471366","-119.83438655471366","-119.83438655471366"
"11484","-119.80085911137462","-119.80085911137462","-119.80085911137462"
"11541","-119.66382745901066","-119.66382745901066","-119.66382745901066"
"11565","-119.58969659654632","-119.58969659654632","-119.58969659654632"
"11600","-119.52002332336318","-119.52002332336318","-119.52002332336318"
"11614","-119.47705020772904","-119.47705020772904","-119.47705020772904"
"11643","-119.42868096457033","-119.42868096457033","-119.42868096457033"
"11697","-119.34147860320745","-119.34147860320745","-119.34147860320745"
"11734","-119.25941036699612","-119.25941036699612","-119.25941036699612"
"11811","-119.1668527069672","-119.1668527069672","-119.1668527069672"
"11815","-119.17863014877092","-119.17863014877092","-119.17863014877092"
"11865","-119.11676803935066","-119.11676803935066","-119.11676803935066"
"11890","-119.07436416139429","-119.07436416139429","-119.07436416139429"
"12007","-118.95108221548539","-118.95108221548539","-118.95108221548539"
"12036","-118.90750544450027","-118.90750544450027","-118.90750544450027"
"12074","-118.82160004258871","-118.82160004258871","-118.82160004258871"
"12118","-118.74388895024543","-118.74388895024543","-118.74388895024543"
"12122","-118.74011216435164","-118.74011216435164","-118.74011216435164"
"12149","-118.69838499327801","-118.69838499327801","-118.69838499327801"
"12158","-118.70619269939463","-118.70619269939463","-118.70619269939463"
"12160","-118.70368864919989","-118.70368864919989","-118.70368864919989"
"12291","-118.5934955679954","-118.5934955679954","-118.5934955679954"
"12305","-118.56578151335408","-118.56578151335408","-118.56578151335408"
"12306","-118.56860437806176","-118.56860437806176","-118.56860437806176"
"12438","-118.37817324831833","-118.37817324831833","-118.37817324831833"
"12486","-118.31831282909502","-118.31831282909502","-118.31831282909502"
"12491","-118.32385859546481","-118.32385859546481","-118.32385859546481"
"12495","-118.32389873709259","-118.32389873709259","-118.32389873709259"
"12496","-118.32338981019602","-118.32338981019602","-118.32338981019602"
"12531","-118.28767098664736","-118.28767098664736","-118.28767098664736"
"12533","-118.2819473548335","-118.2819473548335","-118.2819473548335"
"12575","-118.25536722050337","-118.25536722050337","-118.25536722050337"
"12586","-118.24469862577081","-118.24469862577081","-118.24469862577081"
"12587","-118.24096858311978","-118.24096858311978","-118.24096858311978"
"12610","-118.20942802501798","-118.20942802501798","-118.20942802501798"
"12665","-118.11442110178257","-118.11442110178257","-118.11442110178257"
"12730","-118.01489758206","-118.01489758206","-118.01489758206"
"12883","-117.84927876298497","-117.84927876298497","-117.84927876298497"
"12888","-117.8455330180624","-117.8455330180624","-117.8455330180624"
"12899","-117.85311059960937","-117.85311059960937","-117.85311059960937"
"12907","-117.86286261086819","-117.86286261086819","-117.86286261086819"
"12929","-117.83920482494153","-117.83920482494153","-117.83920482494153"
"12982","-117.76750399192736","-117.76750399192736","-117.76750399192736"
"13019","-117.70864733041795","-117.70864733041795","-117.70864733041795"
"13024","-117.71263777338491","-117.71263777338491","-117.71263777338491"
"13099","-117.66429348130768","-117.66429348130768","-117.66429348130768"
"13107","-117.64370309486469","-117.64370309486469","-117.64370309486469"
"13120","-117.63186560210428","-117.63186560210428","-117.63186560210428"
"13200","-117.53376162109763","-117.53376162109763","-117.53376162109763"
"13241","-117.47349430147618","-117.47349430147618","-117.47349430147618"
"13248","-117.47323111818388","-117.47323111818388","-117.47323111818388"
"13257","-117.4623196771546","-117.4623196771546","-117.4623196771546"
"13279","-117.4324547496965","-117.4324547496965","-117.4324547496965"
