"Step","lr1e-4_timesteps2e6_3 - episode_reward","lr1e-4_timesteps2e6_3 - episode_reward__MIN","lr1e-4_timesteps2e6_3 - episode_reward__MAX"
"3323","-157.69431853380894","-157.69431853380894","-157.69431853380894"
"3345","-157.33221937646334","-157.33221937646334","-157.33221937646334"
"3502","-155.92328026476642","-155.92328026476642","-155.92328026476642"
"3569","-155.1442140017291","-155.1442140017291","-155.1442140017291"
"3629","-154.68162793229465","-154.68162793229465","-154.68162793229465"
"3665","-154.30628830286037","-154.30628830286037","-154.30628830286037"
"3693","-154.1724819106845","-154.1724819106845","-154.1724819106845"
"3700","-154.1027748208831","-154.1027748208831","-154.1027748208831"
"3705","-154.02987905268995","-154.02987905268995","-154.02987905268995"
"3811","-153.20031849622845","-153.20031849622845","-153.20031849622845"
"3817","-153.17543086336738","-153.17543086336738","-153.17543086336738"
"3825","-153.12023007944174","-153.12023007944174","-153.12023007944174"
"3879","-152.66355684338626","-152.66355684338626","-152.66355684338626"
"3885","-152.5754081286318","-152.5754081286318","-152.5754081286318"
"3920","-152.34978838026694","-152.34978838026694","-152.34978838026694"
"3934","-152.17322521277706","-152.17322521277706","-152.17322521277706"
"3957","-151.95449850751686","-151.95449850751686","-151.95449850751686"
"4015","-151.4302696399387","-151.4302696399387","-151.4302696399387"
"4120","-150.72706099428","-150.72706099428","-150.72706099428"
"4191","-150.15233882502443","-150.15233882502443","-150.15233882502443"
"4259","-149.90853005817306","-149.90853005817306","-149.90853005817306"
"4414","-148.97947583893395","-148.97947583893395","-148.97947583893395"
"4441","-148.9463301070935","-148.9463301070935","-148.9463301070935"
"4461","-148.80927484915173","-148.80927484915173","-148.80927484915173"
"4464","-148.84176109003437","-148.84176109003437","-148.84176109003437"
"4524","-148.4079149041808","-148.4079149041808","-148.4079149041808"
"4639","-147.9060434259912","-147.9060434259912","-147.9060434259912"
"4685","-147.63562143022241","-147.63562143022241","-147.63562143022241"
"4750","-147.08294054525908","-147.08294054525908","-147.08294054525908"
"4783","-146.92674023078564","-146.92674023078564","-146.92674023078564"
"4795","-146.86035605962522","-146.86035605962522","-146.86035605962522"
"4844","-146.61189769694417","-146.61189769694417","-146.61189769694417"
"4872","-146.46025192625183","-146.46025192625183","-146.46025192625183"
"4905","-146.16816477902623","-146.16816477902623","-146.16816477902623"
"4913","-146.09275838782716","-146.09275838782716","-146.09275838782716"
"4959","-145.7196548687243","-145.7196548687243","-145.7196548687243"
"4968","-145.64709190223863","-145.64709190223863","-145.64709190223863"
"5104","-144.89515845914084","-144.89515845914084","-144.89515845914084"
"5217","-144.29908058694804","-144.29908058694804","-144.29908058694804"
"5257","-144.14445450232645","-144.14445450232645","-144.14445450232645"
"5323","-143.75391160145483","-143.75391160145483","-143.75391160145483"
"5333","-143.6838514604509","-143.6838514604509","-143.6838514604509"
"5347","-143.5746229565549","-143.5746229565549","-143.5746229565549"
"5429","-143.2534549067542","-143.2534549067542","-143.2534549067542"
"5442","-143.1928349517125","-143.1928349517125","-143.1928349517125"
"5452","-143.17166666672895","-143.17166666672895","-143.17166666672895"
"5454","-143.15226656451915","-143.15226656451915","-143.15226656451915"
"5481","-143.00788679728726","-143.00788679728726","-143.00788679728726"
"5509","-142.86807469390018","-142.86807469390018","-142.86807469390018"
"5516","-142.8633214912313","-142.8633214912313","-142.8633214912313"
"5537","-142.78678872581833","-142.78678872581833","-142.78678872581833"
"5612","-142.56805842572103","-142.56805842572103","-142.56805842572103"
"5638","-142.49266790178734","-142.49266790178734","-142.49266790178734"
"5658","-142.41552845475806","-142.41552845475806","-142.41552845475806"
"5732","-142.14887869589916","-142.14887869589916","-142.14887869589916"
"5781","-141.83505000809572","-141.83505000809572","-141.83505000809572"
"5792","-141.79079857965922","-141.79079857965922","-141.79079857965922"
"5813","-141.64369462845644","-141.64369462845644","-141.64369462845644"
"5837","-141.48471563436738","-141.48471563436738","-141.48471563436738"
"5843","-141.44674254160864","-141.44674254160864","-141.44674254160864"
"5954","-140.9977006908625","-140.9977006908625","-140.9977006908625"
"5958","-140.9764773876088","-140.9764773876088","-140.9764773876088"
"5986","-140.83835713589266","-140.83835713589266","-140.83835713589266"
"5988","-140.8299884245203","-140.8299884245203","-140.8299884245203"
"6024","-140.67279010059073","-140.67279010059073","-140.67279010059073"
"6135","-140.375402990888","-140.375402990888","-140.375402990888"
"6215","-140.111395881949","-140.111395881949","-140.111395881949"
"6277","-139.8776351919715","-139.8776351919715","-139.8776351919715"
"6323","-139.6805227133676","-139.6805227133676","-139.6805227133676"
"6355","-139.50671042087595","-139.50671042087595","-139.50671042087595"
"6375","-139.40531834369025","-139.40531834369025","-139.40531834369025"
"6424","-139.222647170751","-139.222647170751","-139.222647170751"
"6432","-139.18753617985158","-139.18753617985158","-139.18753617985158"
"6544","-138.67930587556245","-138.67930587556245","-138.67930587556245"
"6650","-138.37394860876202","-138.37394860876202","-138.37394860876202"
"6685","-138.225044414212","-138.225044414212","-138.225044414212"
"6705","-138.16144735740235","-138.16144735740235","-138.16144735740235"
"6733","-138.02630310627072","-138.02630310627072","-138.02630310627072"
"6817","-137.75013842438227","-137.75013842438227","-137.75013842438227"
"6818","-137.73858955796996","-137.73858955796996","-137.73858955796996"
"6825","-137.7043973905739","-137.7043973905739","-137.7043973905739"
"6859","-137.58890791967457","-137.58890791967457","-137.58890791967457"
"6963","-137.40819610897435","-137.40819610897435","-137.40819610897435"
"6977","-137.35862869235243","-137.35862869235243","-137.35862869235243"
"6988","-137.35241349310493","-137.35241349310493","-137.35241349310493"
"7045","-137.15717327253097","-137.15717327253097","-137.15717327253097"
"7077","-137.0046168932359","-137.0046168932359","-137.0046168932359"
"7102","-136.93810141025276","-136.93810141025276","-136.93810141025276"
"7155","-136.80007425396826","-136.80007425396826","-136.80007425396826"
"7158","-136.78567823544412","-136.78567823544412","-136.78567823544412"
"7167","-136.7521842846633","-136.7521842846633","-136.7521842846633"
"7174","-136.7581709923675","-136.7581709923675","-136.7581709923675"
"7227","-136.69283982239057","-136.69283982239057","-136.69283982239057"
"7243","-136.65559255277154","-136.65559255277154","-136.65559255277154"
"7273","-136.56143157750208","-136.56143157750208","-136.56143157750208"
"7279","-136.53626967270196","-136.53626967270196","-136.53626967270196"
"7328","-136.4004024779361","-136.4004024779361","-136.4004024779361"
"7330","-136.38473033729775","-136.38473033729775","-136.38473033729775"
"7365","-136.2564161039086","-136.2564161039086","-136.2564161039086"
"7368","-136.23951623400743","-136.23951623400743","-136.23951623400743"
"7406","-136.0889944596962","-136.0889944596962","-136.0889944596962"
"7447","-136.0024384013337","-136.0024384013337","-136.0024384013337"
"7492","-135.97325174475856","-135.97325174475856","-135.97325174475856"
"7504","-135.93454051033086","-135.93454051033086","-135.93454051033086"
"7578","-135.79895901644605","-135.79895901644605","-135.79895901644605"
"7610","-135.7441040248968","-135.7441040248968","-135.7441040248968"
"7700","-135.5066235263781","-135.5066235263781","-135.5066235263781"
"7734","-135.45824186823836","-135.45824186823836","-135.45824186823836"
"7740","-135.4632521651616","-135.4632521651616","-135.4632521651616"
"7782","-135.36546758674996","-135.36546758674996","-135.36546758674996"
"7850","-135.1966782732551","-135.1966782732551","-135.1966782732551"
"7928","-134.90802134436072","-134.90802134436072","-134.90802134436072"
"7990","-134.72473318565454","-134.72473318565454","-134.72473318565454"
"8003","-134.69628845394735","-134.69628845394735","-134.69628845394735"
"8159","-134.35799875930522","-134.35799875930522","-134.35799875930522"
"8184","-134.2562195179963","-134.2562195179963","-134.2562195179963"
"8207","-134.27675916132216","-134.27675916132216","-134.27675916132216"
"8233","-134.17450316092945","-134.17450316092945","-134.17450316092945"
"8315","-133.93524588948395","-133.93524588948395","-133.93524588948395"
"8320","-133.94567769310305","-133.94567769310305","-133.94567769310305"
"8349","-133.9621055587879","-133.9621055587879","-133.9621055587879"
"8364","-133.89654000895342","-133.89654000895342","-133.89654000895342"
"8436","-133.767490929591","-133.767490929591","-133.767490929591"
"8463","-133.6927475260641","-133.6927475260641","-133.6927475260641"
"8500","-133.56812222116417","-133.56812222116417","-133.56812222116417"
"8504","-133.56651243355148","-133.56651243355148","-133.56651243355148"
"8520","-133.52069148901558","-133.52069148901558","-133.52069148901558"
"8522","-133.51979632316278","-133.51979632316278","-133.51979632316278"
"8532","-133.47893107589235","-133.47893107589235","-133.47893107589235"
"8596","-133.32843642615043","-133.32843642615043","-133.32843642615043"
"8668","-133.11652800035012","-133.11652800035012","-133.11652800035012"
"8721","-133.05645445685457","-133.05645445685457","-133.05645445685457"
"8811","-132.80027864497248","-132.80027864497248","-132.80027864497248"
"8816","-132.77038062475626","-132.77038062475626","-132.77038062475626"
"8832","-132.72659492614224","-132.72659492614224","-132.72659492614224"
"8833","-132.72391832757046","-132.72391832757046","-132.72391832757046"
"8862","-132.6598791225608","-132.6598791225608","-132.6598791225608"
"8875","-132.6300548899271","-132.6300548899271","-132.6300548899271"
"8917","-132.53779655556818","-132.53779655556818","-132.53779655556818"
"8929","-132.48931287621747","-132.48931287621747","-132.48931287621747"
"8931","-132.47410197180707","-132.47410197180707","-132.47410197180707"
"8980","-132.37395436944038","-132.37395436944038","-132.37395436944038"
"8996","-132.3277586375183","-132.3277586375183","-132.3277586375183"
"9026","-132.26950966797358","-132.26950966797358","-132.26950966797358"
"9151","-131.97770612560763","-131.97770612560763","-131.97770612560763"
"9156","-131.98240360605058","-131.98240360605058","-131.98240360605058"
"9175","-131.9400954012781","-131.9400954012781","-131.9400954012781"
"9179","-131.92899658821588","-131.92899658821588","-131.92899658821588"
"9201","-131.86449804537466","-131.86449804537466","-131.86449804537466"
"9206","-131.87263067168115","-131.87263067168115","-131.87263067168115"
"9221","-131.8744540995396","-131.8744540995396","-131.8744540995396"
"9237","-131.84558447340777","-131.84558447340777","-131.84558447340777"
"9239","-131.84023285295407","-131.84023285295407","-131.84023285295407"
"9336","-131.58300647255604","-131.58300647255604","-131.58300647255604"
"9353","-131.55315696995896","-131.55315696995896","-131.55315696995896"
"9392","-131.50701831378458","-131.50701831378458","-131.50701831378458"
"9569","-131.24317226451956","-131.24317226451956","-131.24317226451956"
"9586","-131.22910402160855","-131.22910402160855","-131.22910402160855"
"9671","-131.12102884914336","-131.12102884914336","-131.12102884914336"
"9675","-131.11605854532166","-131.11605854532166","-131.11605854532166"
"9693","-131.05645979466337","-131.05645979466337","-131.05645979466337"
"9704","-131.01651324164501","-131.01651324164501","-131.01651324164501"
"9860","-130.70279464952364","-130.70279464952364","-130.70279464952364"
"9900","-130.61030165676974","-130.61030165676974","-130.61030165676974"
"9926","-130.59512934079578","-130.59512934079578","-130.59512934079578"
"9932","-130.60172378582325","-130.60172378582325","-130.60172378582325"
"10004","-130.50360500292783","-130.50360500292783","-130.50360500292783"
"10020","-130.46849756748313","-130.46849756748313","-130.46849756748313"
"10031","-130.44557844714058","-130.44557844714058","-130.44557844714058"
"10080","-130.3842671676185","-130.3842671676185","-130.3842671676185"
"10106","-130.3548299321475","-130.3548299321475","-130.3548299321475"
"10264","-130.09920395543534","-130.09920395543534","-130.09920395543534"
"10277","-130.06888568775793","-130.06888568775793","-130.06888568775793"
"10282","-130.05992795580872","-130.05992795580872","-130.05992795580872"
"10300","-130.03333362189983","-130.03333362189983","-130.03333362189983"
"10347","-129.9686844682865","-129.9686844682865","-129.9686844682865"
"10354","-129.9879760229157","-129.9879760229157","-129.9879760229157"
"10386","-129.9664786716244","-129.9664786716244","-129.9664786716244"
"10440","-129.8666780826806","-129.8666780826806","-129.8666780826806"
"10489","-129.79656835216556","-129.79656835216556","-129.79656835216556"
"10652","-129.58893941864875","-129.58893941864875","-129.58893941864875"
"10669","-129.56915315137184","-129.56915315137184","-129.56915315137184"
"10692","-129.4780037696592","-129.4780037696592","-129.4780037696592"
"10705","-129.47021200914577","-129.47021200914577","-129.47021200914577"
"10752","-129.3918370805407","-129.3918370805407","-129.3918370805407"
"10818","-129.31218642783844","-129.31218642783844","-129.31218642783844"
"10819","-129.30708392369405","-129.30708392369405","-129.30708392369405"
"10825","-129.29428447035244","-129.29428447035244","-129.29428447035244"
"10829","-129.28898743783785","-129.28898743783785","-129.28898743783785"
"10904","-129.1646687342897","-129.1646687342897","-129.1646687342897"
"10933","-129.09626589062213","-129.09626589062213","-129.09626589062213"
"10941","-129.06722384919757","-129.06722384919757","-129.06722384919757"
"11218","-128.64255650103428","-128.64255650103428","-128.64255650103428"
"11222","-128.62333539144117","-128.62333539144117","-128.62333539144117"
"11364","-128.36585320923214","-128.36585320923214","-128.36585320923214"
"11379","-128.3355223771277","-128.3355223771277","-128.3355223771277"
"11439","-128.27033184082893","-128.27033184082893","-128.27033184082893"
"11604","-128.00406034897873","-128.00406034897873","-128.00406034897873"
"11641","-127.92471078833826","-127.92471078833826","-127.92471078833826"
"11654","-127.86849134392038","-127.86849134392038","-127.86849134392038"
"11665","-127.85731939910083","-127.85731939910083","-127.85731939910083"
"11677","-127.82613115460357","-127.82613115460357","-127.82613115460357"
"11788","-127.64419987509626","-127.64419987509626","-127.64419987509626"
"11812","-127.62122255374372","-127.62122255374372","-127.62122255374372"
"11897","-127.51294724614343","-127.51294724614343","-127.51294724614343"
"11906","-127.49094862937243","-127.49094862937243","-127.49094862937243"
"11952","-127.43590489521641","-127.43590489521641","-127.43590489521641"
"11986","-127.38520164574747","-127.38520164574747","-127.38520164574747"
"12009","-127.37975970260285","-127.37975970260285","-127.37975970260285"
"12124","-127.19010292873182","-127.19010292873182","-127.19010292873182"
"12164","-127.07483821400747","-127.07483821400747","-127.07483821400747"
"12332","-126.9055827572141","-126.9055827572141","-126.9055827572141"
"12411","-126.78088970094218","-126.78088970094218","-126.78088970094218"
"12422","-126.7739489353242","-126.7739489353242","-126.7739489353242"
"12428","-126.77007962000164","-126.77007962000164","-126.77007962000164"
"12599","-126.53315893472","-126.53315893472","-126.53315893472"
"12639","-126.50491943022331","-126.50491943022331","-126.50491943022331"
"12746","-126.3175679553254","-126.3175679553254","-126.3175679553254"
"12769","-126.29521349857933","-126.29521349857933","-126.29521349857933"
"12774","-126.28720079573966","-126.28720079573966","-126.28720079573966"
"12795","-126.28961790886893","-126.28961790886893","-126.28961790886893"
"12822","-126.24474006775134","-126.24474006775134","-126.24474006775134"
"12922","-126.1783173500741","-126.1783173500741","-126.1783173500741"
"12944","-126.15832447294669","-126.15832447294669","-126.15832447294669"
"12948","-126.1455279915947","-126.1455279915947","-126.1455279915947"
"12978","-126.1005342016461","-126.1005342016461","-126.1005342016461"
"13013","-126.04893668917455","-126.04893668917455","-126.04893668917455"
"13034","-126.00825980610747","-126.00825980610747","-126.00825980610747"
"13066","-125.96045393406341","-125.96045393406341","-125.96045393406341"
"13079","-125.934715227735","-125.934715227735","-125.934715227735"
"13143","-125.86053717739958","-125.86053717739958","-125.86053717739958"
"13158","-125.82995489333028","-125.82995489333028","-125.82995489333028"
"13251","-125.7364087173814","-125.7364087173814","-125.7364087173814"
"13287","-125.68048765635427","-125.68048765635427","-125.68048765635427"
"13296","-125.66710881366978","-125.66710881366978","-125.66710881366978"
"13328","-125.62317961954797","-125.62317961954797","-125.62317961954797"
"13373","-125.55659561533827","-125.55659561533827","-125.55659561533827"
"13405","-125.52598392710057","-125.52598392710057","-125.52598392710057"
"13483","-125.4492908889719","-125.4492908889719","-125.4492908889719"
"13507","-125.43308382920645","-125.43308382920645","-125.43308382920645"
"13522","-125.41348129568651","-125.41348129568651","-125.41348129568651"
"13531","-125.41393363892199","-125.41393363892199","-125.41393363892199"
"13563","-125.35840829849971","-125.35840829849971","-125.35840829849971"
"13609","-125.2723163233901","-125.2723163233901","-125.2723163233901"
"13627","-125.26259554353933","-125.26259554353933","-125.26259554353933"
"13649","-125.2382405492251","-125.2382405492251","-125.2382405492251"
"13654","-125.2388200707488","-125.2388200707488","-125.2388200707488"
"13680","-125.23025556866212","-125.23025556866212","-125.23025556866212"
"13701","-125.2005790055139","-125.2005790055139","-125.2005790055139"
"13704","-125.19790728768837","-125.19790728768837","-125.19790728768837"
"13705","-125.18887692407763","-125.18887692407763","-125.18887692407763"
"13708","-125.18772862436624","-125.18772862436624","-125.18772862436624"
"13732","-125.14749245169811","-125.14749245169811","-125.14749245169811"
"13758","-125.11636211347832","-125.11636211347832","-125.11636211347832"
"13812","-125.02586076708235","-125.02586076708235","-125.02586076708235"
"13843","-125.00137226535217","-125.00137226535217","-125.00137226535217"
"13871","-124.98911817942202","-124.98911817942202","-124.98911817942202"
"13895","-124.94801492729776","-124.94801492729776","-124.94801492729776"
"13915","-124.93958719658369","-124.93958719658369","-124.93958719658369"
"14041","-124.73248650559462","-124.73248650559462","-124.73248650559462"
"14058","-124.73019049688375","-124.73019049688375","-124.73019049688375"
"14176","-124.59683247091002","-124.59683247091002","-124.59683247091002"
"14207","-124.58644899858237","-124.58644899858237","-124.58644899858237"
"14223","-124.58426636363639","-124.58426636363639","-124.58426636363639"
"14227","-124.58545268827861","-124.58545268827861","-124.58545268827861"
"14256","-124.57103666553648","-124.57103666553648","-124.57103666553648"
"14307","-124.51350065892457","-124.51350065892457","-124.51350065892457"
"14328","-124.5033406970272","-124.5033406970272","-124.5033406970272"
"14386","-124.49006978532934","-124.49006978532934","-124.49006978532934"
"14427","-124.43279935769124","-124.43279935769124","-124.43279935769124"
"14480","-124.35251245928657","-124.35251245928657","-124.35251245928657"
"14513","-124.33269918031083","-124.33269918031083","-124.33269918031083"
"14552","-124.30624020161906","-124.30624020161906","-124.30624020161906"
"14672","-124.13897330824129","-124.13897330824129","-124.13897330824129"
"14764","-123.98188094292534","-123.98188094292534","-123.98188094292534"
"14783","-123.95686230325525","-123.95686230325525","-123.95686230325525"
"14830","-123.89450140995181","-123.89450140995181","-123.89450140995181"
"14841","-123.87117143664362","-123.87117143664362","-123.87117143664362"
"14842","-123.87196534233196","-123.87196534233196","-123.87196534233196"
"14862","-123.82358112470365","-123.82358112470365","-123.82358112470365"
"14923","-123.75681616709392","-123.75681616709392","-123.75681616709392"
"14980","-123.72304701827836","-123.72304701827836","-123.72304701827836"
"15085","-123.59415649105834","-123.59415649105834","-123.59415649105834"
"15092","-123.57146253971855","-123.57146253971855","-123.57146253971855"
"15153","-123.47676463285508","-123.47676463285508","-123.47676463285508"
"15172","-123.46450004279176","-123.46450004279176","-123.46450004279176"
"15191","-123.43969143042672","-123.43969143042672","-123.43969143042672"
"15214","-123.42966236500166","-123.42966236500166","-123.42966236500166"
"15269","-123.38663512228082","-123.38663512228082","-123.38663512228082"
"15271","-123.38462097086739","-123.38462097086739","-123.38462097086739"
"15284","-123.37945712966746","-123.37945712966746","-123.37945712966746"
"15346","-123.32542092510003","-123.32542092510003","-123.32542092510003"
"15371","-123.27931209429022","-123.27931209429022","-123.27931209429022"
"15403","-123.23852529312597","-123.23852529312597","-123.23852529312597"
"15417","-123.24044750398225","-123.24044750398225","-123.24044750398225"
"15508","-123.16907825777143","-123.16907825777143","-123.16907825777143"
"15528","-123.13876235549938","-123.13876235549938","-123.13876235549938"
"15600","-123.04134623463005","-123.04134623463005","-123.04134623463005"
"15614","-123.01941034321625","-123.01941034321625","-123.01941034321625"
"15635","-123.01779840840629","-123.01779840840629","-123.01779840840629"
"15674","-122.98269279775283","-122.98269279775283","-122.98269279775283"
"15717","-122.97682976463057","-122.97682976463057","-122.97682976463057"
"15764","-122.93949506600703","-122.93949506600703","-122.93949506600703"
"15807","-122.88979017354215","-122.88979017354215","-122.88979017354215"
"15956","-122.79307939257112","-122.79307939257112","-122.79307939257112"
"15978","-122.76325325820268","-122.76325325820268","-122.76325325820268"
"16012","-122.74647446534281","-122.74647446534281","-122.74647446534281"
"16049","-122.69089956081505","-122.69089956081505","-122.69089956081505"
"16140","-122.64356497855496","-122.64356497855496","-122.64356497855496"
"16153","-122.6212278173664","-122.6212278173664","-122.6212278173664"
"16246","-122.55524896191245","-122.55524896191245","-122.55524896191245"
"16265","-122.54693458239517","-122.54693458239517","-122.54693458239517"
"16287","-122.5234103865209","-122.5234103865209","-122.5234103865209"
"16293","-122.50818266339385","-122.50818266339385","-122.50818266339385"
"16301","-122.50850124848785","-122.50850124848785","-122.50850124848785"
"16334","-122.48466050532801","-122.48466050532801","-122.48466050532801"
"16400","-122.41407206275689","-122.41407206275689","-122.41407206275689"
"16408","-122.41501151014778","-122.41501151014778","-122.41501151014778"
"16453","-122.36915407924667","-122.36915407924667","-122.36915407924667"
"16505","-122.34020918639524","-122.34020918639524","-122.34020918639524"
"16539","-122.31555193302921","-122.31555193302921","-122.31555193302921"
"16605","-122.24340930346543","-122.24340930346543","-122.24340930346543"
"16624","-122.21806400465962","-122.21806400465962","-122.21806400465962"
"16738","-122.12544286729974","-122.12544286729974","-122.12544286729974"
"16739","-122.12002847439905","-122.12002847439905","-122.12002847439905"
"16783","-122.0607971672261","-122.0607971672261","-122.0607971672261"
"16849","-122.03423068202986","-122.03423068202986","-122.03423068202986"
"16952","-121.91309275422775","-121.91309275422775","-121.91309275422775"
"16988","-121.85918657806859","-121.85918657806859","-121.85918657806859"
"16989","-121.86032156915336","-121.86032156915336","-121.86032156915336"
"17002","-121.83467417919897","-121.83467417919897","-121.83467417919897"
"17005","-121.83368844090857","-121.83368844090857","-121.83368844090857"
"17006","-121.83086325669842","-121.83086325669842","-121.83086325669842"
"17041","-121.8013591212962","-121.8013591212962","-121.8013591212962"
"17064","-121.77270646961392","-121.77270646961392","-121.77270646961392"
"17115","-121.70655662940763","-121.70655662940763","-121.70655662940763"
"17176","-121.69109296240559","-121.69109296240559","-121.69109296240559"
"17212","-121.663299066207","-121.663299066207","-121.663299066207"
"17261","-121.59796537210117","-121.59796537210117","-121.59796537210117"
"17269","-121.59268412149098","-121.59268412149098","-121.59268412149098"
"17367","-121.50625147116055","-121.50625147116055","-121.50625147116055"
"17382","-121.50413357634672","-121.50413357634672","-121.50413357634672"
"17434","-121.46161014329392","-121.46161014329392","-121.46161014329392"
"17533","-121.37571954405188","-121.37571954405188","-121.37571954405188"
"17701","-121.18693345937963","-121.18693345937963","-121.18693345937963"
"17783","-121.0942408778557","-121.0942408778557","-121.0942408778557"
"17836","-121.02787533523144","-121.02787533523144","-121.02787533523144"
"18148","-120.76040302254974","-120.76040302254974","-120.76040302254974"
"18158","-120.75869565607178","-120.75869565607178","-120.75869565607178"
"18194","-120.7062088922907","-120.7062088922907","-120.7062088922907"
