"Step","lr5e-4_timesteps2e6_1 - episode_reward","lr5e-4_timesteps2e6_1 - episode_reward__MIN","lr5e-4_timesteps2e6_1 - episode_reward__MAX"
"4219","-145.25254405776698","-145.25254405776698","-145.25254405776698"
"4227","-145.20015204190892","-145.20015204190892","-145.20015204190892"
"4332","-144.62230790550439","-144.62230790550439","-144.62230790550439"
"4352","-144.590075297202","-144.590075297202","-144.590075297202"
"4380","-144.30762016164448","-144.30762016164448","-144.30762016164448"
"4382","-144.2948535612888","-144.2948535612888","-144.2948535612888"
"4401","-144.17826645978616","-144.17826645978616","-144.17826645978616"
"4408","-144.1740331178928","-144.1740331178928","-144.1740331178928"
"4409","-144.15919518700696","-144.15919518700696","-144.15919518700696"
"4452","-143.9270359065013","-143.9270359065013","-143.9270359065013"
"4472","-143.85898096684198","-143.85898096684198","-143.85898096684198"
"4479","-143.84589862488582","-143.84589862488582","-143.84589862488582"
"4632","-142.94664109110963","-142.94664109110963","-142.94664109110963"
"4666","-142.80448821896212","-142.80448821896212","-142.80448821896212"
"4672","-142.80471388497705","-142.80471388497705","-142.80471388497705"
"4676","-142.78857002097445","-142.78857002097445","-142.78857002097445"
"4739","-142.4268377474138","-142.4268377474138","-142.4268377474138"
"4746","-142.42888342887886","-142.42888342887886","-142.42888342887886"
"4757","-142.39646128810648","-142.39646128810648","-142.39646128810648"
"4779","-142.18117795128205","-142.18117795128205","-142.18117795128205"
"4797","-142.10645341656024","-142.10645341656024","-142.10645341656024"
"4828","-141.90081833051386","-141.90081833051386","-141.90081833051386"
"4846","-141.70466775184326","-141.70466775184326","-141.70466775184326"
"4848","-141.7109490587492","-141.7109490587492","-141.7109490587492"
"4861","-141.65225344855105","-141.65225344855105","-141.65225344855105"
"4875","-141.59150859380236","-141.59150859380236","-141.59150859380236"
"4980","-141.0005839547224","-141.0005839547224","-141.0005839547224"
"5060","-140.4484186055231","-140.4484186055231","-140.4484186055231"
"5108","-140.10767287183072","-140.10767287183072","-140.10767287183072"
"5140","-139.95205331561198","-139.95205331561198","-139.95205331561198"
"5154","-139.98218211750742","-139.98218211750742","-139.98218211750742"
"5170","-139.85084630960364","-139.85084630960364","-139.85084630960364"
"5172","-139.84433053676327","-139.84433053676327","-139.84433053676327"
"5388","-138.91103740310078","-138.91103740310078","-138.91103740310078"
"5479","-138.4967884472119","-138.4967884472119","-138.4967884472119"
"5512","-138.20266966857565","-138.20266966857565","-138.20266966857565"
"5530","-138.1444441837599","-138.1444441837599","-138.1444441837599"
"5543","-138.07215084294637","-138.07215084294637","-138.07215084294637"
"5549","-138.02601565394494","-138.02601565394494","-138.02601565394494"
"5556","-138.00827356386293","-138.00827356386293","-138.00827356386293"
"5574","-137.91050722557077","-137.91050722557077","-137.91050722557077"
"5633","-137.59740357173837","-137.59740357173837","-137.59740357173837"
"5759","-137.15431991766783","-137.15431991766783","-137.15431991766783"
"5777","-137.1125373733709","-137.1125373733709","-137.1125373733709"
"5787","-137.09923104764417","-137.09923104764417","-137.09923104764417"
"5811","-137.07772746971287","-137.07772746971287","-137.07772746971287"
"5835","-137.03914207827754","-137.03914207827754","-137.03914207827754"
"5904","-136.71239611524547","-136.71239611524547","-136.71239611524547"
"5930","-136.6195201819585","-136.6195201819585","-136.6195201819585"
"5936","-136.6136697728285","-136.6136697728285","-136.6136697728285"
"5986","-136.45368580397488","-136.45368580397488","-136.45368580397488"
"5993","-136.44985014472346","-136.44985014472346","-136.44985014472346"
"6003","-136.4312466111111","-136.4312466111111","-136.4312466111111"
"6035","-136.3240218273248","-136.3240218273248","-136.3240218273248"
"6039","-136.32341846835016","-136.32341846835016","-136.32341846835016"
"6083","-136.1591165449532","-136.1591165449532","-136.1591165449532"
"6108","-136.0014824138792","-136.0014824138792","-136.0014824138792"
"6124","-135.8712223785892","-135.8712223785892","-135.8712223785892"
"6219","-135.57819795228758","-135.57819795228758","-135.57819795228758"
"6261","-135.44875550892567","-135.44875550892567","-135.44875550892567"
"6268","-135.40986044610148","-135.40986044610148","-135.40986044610148"
"6290","-135.27667375448232","-135.27667375448232","-135.27667375448232"
"6308","-135.20489749476567","-135.20489749476567","-135.20489749476567"
"6360","-134.9737167351861","-134.9737167351861","-134.9737167351861"
"6463","-134.58143693887493","-134.58143693887493","-134.58143693887493"
"6557","-134.23482138510374","-134.23482138510374","-134.23482138510374"
"6565","-134.19182874559235","-134.19182874559235","-134.19182874559235"
"6656","-133.79443112078695","-133.79443112078695","-133.79443112078695"
"6672","-133.6928769549673","-133.6928769549673","-133.6928769549673"
"6702","-133.6371393966379","-133.6371393966379","-133.6371393966379"
"6718","-133.54325634718236","-133.54325634718236","-133.54325634718236"
"6759","-133.3770285108108","-133.3770285108108","-133.3770285108108"
"6765","-133.33134357965795","-133.33134357965795","-133.33134357965795"
"6766","-133.3376353278836","-133.3376353278836","-133.3376353278836"
"6783","-133.26890713913824","-133.26890713913824","-133.26890713913824"
"6802","-133.26537569222737","-133.26537569222737","-133.26537569222737"
"6830","-133.17051063571535","-133.17051063571535","-133.17051063571535"
"6902","-132.93841505174188","-132.93841505174188","-132.93841505174188"
"7053","-132.5306723185217","-132.5306723185217","-132.5306723185217"
"7067","-132.50176776894372","-132.50176776894372","-132.50176776894372"
"7107","-132.4510027524258","-132.4510027524258","-132.4510027524258"
"7196","-132.22814327603214","-132.22814327603214","-132.22814327603214"
"7206","-132.18993784775574","-132.18993784775574","-132.18993784775574"
"7298","-131.9152438624809","-131.9152438624809","-131.9152438624809"
"7314","-131.88147245530146","-131.88147245530146","-131.88147245530146"
"7331","-131.87760417173672","-131.87760417173672","-131.87760417173672"
"7367","-131.78508802779308","-131.78508802779308","-131.78508802779308"
"7379","-131.74919069642857","-131.74919069642857","-131.74919069642857"
"7407","-131.65143512712098","-131.65143512712098","-131.65143512712098"
"7448","-131.61660666267522","-131.61660666267522","-131.61660666267522"
"7476","-131.55138643039174","-131.55138643039174","-131.55138643039174"
"7489","-131.51633126305816","-131.51633126305816","-131.51633126305816"
"7514","-131.4433928833446","-131.4433928833446","-131.4433928833446"
"7548","-131.31080746462612","-131.31080746462612","-131.31080746462612"
"7630","-131.12179414619573","-131.12179414619573","-131.12179414619573"
"7686","-130.93038824673786","-130.93038824673786","-130.93038824673786"
"7700","-130.88838140547298","-130.88838140547298","-130.88838140547298"
"7701","-130.88757043672717","-130.88757043672717","-130.88757043672717"
"7706","-130.85859391652428","-130.85859391652428","-130.85859391652428"
"7718","-130.79112335962725","-130.79112335962725","-130.79112335962725"
"7755","-130.6582317887931","-130.6582317887931","-130.6582317887931"
"7785","-130.55052312685402","-130.55052312685402","-130.55052312685402"
"7804","-130.48342084983778","-130.48342084983778","-130.48342084983778"
"7830","-130.40291174595782","-130.40291174595782","-130.40291174595782"
"7868","-130.29720436710002","-130.29720436710002","-130.29720436710002"
"7936","-130.17091212479264","-130.17091212479264","-130.17091212479264"
"7937","-130.16955178349068","-130.16955178349068","-130.16955178349068"
"7942","-130.14125091049343","-130.14125091049343","-130.14125091049343"
"7985","-130.0756219322851","-130.0756219322851","-130.0756219322851"
"8006","-130.00055286050335","-130.00055286050335","-130.00055286050335"
"8048","-129.89693357139262","-129.89693357139262","-129.89693357139262"
"8179","-129.6117324464109","-129.6117324464109","-129.6117324464109"
"8312","-129.3343648127359","-129.3343648127359","-129.3343648127359"
"8315","-129.3178595063291","-129.3178595063291","-129.3178595063291"
"8324","-129.30949598115504","-129.30949598115504","-129.30949598115504"
"8372","-129.2292788137314","-129.2292788137314","-129.2292788137314"
"8377","-129.2187854609809","-129.2187854609809","-129.2187854609809"
"8400","-129.12928096952174","-129.12928096952174","-129.12928096952174"
"8403","-129.12471627312138","-129.12471627312138","-129.12471627312138"
"8405","-129.1093137970142","-129.1093137970142","-129.1093137970142"
"8408","-129.0970537475027","-129.0970537475027","-129.0970537475027"
"8419","-129.0621092675481","-129.0621092675481","-129.0621092675481"
"8539","-128.8194102438389","-128.8194102438389","-128.8194102438389"
"8627","-128.68638457598502","-128.68638457598502","-128.68638457598502"
"8690","-128.59465161366546","-128.59465161366546","-128.59465161366546"
"8697","-128.57786423284486","-128.57786423284486","-128.57786423284486"
"8789","-128.31018505500575","-128.31018505500575","-128.31018505500575"
"8791","-128.30759973895536","-128.30759973895536","-128.30759973895536"
"8811","-128.2742602536731","-128.2742602536731","-128.2742602536731"
"8825","-128.27621313018568","-128.27621313018568","-128.27621313018568"
"8828","-128.26910591476687","-128.26910591476687","-128.26910591476687"
"8831","-128.26690142693542","-128.26690142693542","-128.26690142693542"
"8873","-128.23409025529975","-128.23409025529975","-128.23409025529975"
"8998","-127.95863147893023","-127.95863147893023","-127.95863147893023"
"9040","-127.90503497058496","-127.90503497058496","-127.90503497058496"
"9099","-127.78809201744444","-127.78809201744444","-127.78809201744444"
"9134","-127.70576603752076","-127.70576603752076","-127.70576603752076"
"9200","-127.5416044853313","-127.5416044853313","-127.5416044853313"
"9335","-127.08433377598529","-127.08433377598529","-127.08433377598529"
"9345","-127.06459389974043","-127.06459389974043","-127.06459389974043"
"9382","-126.95797414305721","-126.95797414305721","-126.95797414305721"
"9407","-126.87043905779974","-126.87043905779974","-126.87043905779974"
"9428","-126.80213279762032","-126.80213279762032","-126.80213279762032"
"9432","-126.79079884870889","-126.79079884870889","-126.79079884870889"
"9449","-126.78417645026738","-126.78417645026738","-126.78417645026738"
"9454","-126.78401903249599","-126.78401903249599","-126.78401903249599"
"9514","-126.71763637440256","-126.71763637440256","-126.71763637440256"
"9555","-126.60975035035955","-126.60975035035955","-126.60975035035955"
"9566","-126.59003007985635","-126.59003007985635","-126.59003007985635"
"9645","-126.40666499151477","-126.40666499151477","-126.40666499151477"
"9649","-126.3974209015707","-126.3974209015707","-126.3974209015707"
"9710","-126.26751600187286","-126.26751600187286","-126.26751600187286"
"9713","-126.25516216288746","-126.25516216288746","-126.25516216288746"
"9854","-126.02982515530498","-126.02982515530498","-126.02982515530498"
"9915","-126.02278999052567","-126.02278999052567","-126.02278999052567"
"9934","-125.9824797243518","-125.9824797243518","-125.9824797243518"
"9964","-125.9170897859098","-125.9170897859098","-125.9170897859098"
"10008","-125.82243281269554","-125.82243281269554","-125.82243281269554"
"10096","-125.65763635510655","-125.65763635510655","-125.65763635510655"
"10113","-125.65757683383264","-125.65757683383264","-125.65757683383264"
"10144","-125.56063707257343","-125.56063707257343","-125.56063707257343"
"10149","-125.54292414388061","-125.54292414388061","-125.54292414388061"
"10159","-125.51046867972167","-125.51046867972167","-125.51046867972167"
"10173","-125.47519418244987","-125.47519418244987","-125.47519418244987"
"10199","-125.45134078019804","-125.45134078019804","-125.45134078019804"
"10225","-125.39958467114359","-125.39958467114359","-125.39958467114359"
"10240","-125.35181631259246","-125.35181631259246","-125.35181631259246"
"10243","-125.34975123324134","-125.34975123324134","-125.34975123324134"
"10259","-125.30123873759844","-125.30123873759844","-125.30123873759844"
"10283","-125.29157352651218","-125.29157352651218","-125.29157352651218"
"10311","-125.24369094036427","-125.24369094036427","-125.24369094036427"
"10365","-125.13947763608026","-125.13947763608026","-125.13947763608026"
"10416","-125.0313569698556","-125.0313569698556","-125.0313569698556"
"10440","-125.0086072096509","-125.0086072096509","-125.0086072096509"
"10479","-124.94549289537574","-124.94549289537574","-124.94549289537574"
"10512","-124.87853014654759","-124.87853014654759","-124.87853014654759"
"10527","-124.83557384819717","-124.83557384819717","-124.83557384819717"
"10581","-124.74002821713415","-124.74002821713415","-124.74002821713415"
"10584","-124.7199825045303","-124.7199825045303","-124.7199825045303"
"10609","-124.67912335318744","-124.67912335318744","-124.67912335318744"
"10665","-124.59702311631648","-124.59702311631648","-124.59702311631648"
"10688","-124.55650665124186","-124.55650665124186","-124.55650665124186"
"10698","-124.55915829389566","-124.55915829389566","-124.55915829389566"
"10852","-124.31102777810844","-124.31102777810844","-124.31102777810844"
"10951","-124.14894280473646","-124.14894280473646","-124.14894280473646"
"11013","-124.05387147232912","-124.05387147232912","-124.05387147232912"
"11014","-124.05291329967933","-124.05291329967933","-124.05291329967933"
"11043","-123.9941719026864","-123.9941719026864","-123.9941719026864"
"11118","-123.92569536763772","-123.92569536763772","-123.92569536763772"
"11125","-123.9291934072193","-123.9291934072193","-123.9291934072193"
"11132","-123.91875406154264","-123.91875406154264","-123.91875406154264"
"11198","-123.78720640472115","-123.78720640472115","-123.78720640472115"
"11230","-123.71870416395653","-123.71870416395653","-123.71870416395653"
"11254","-123.68300371627075","-123.68300371627075","-123.68300371627075"
"11260","-123.66473351438043","-123.66473351438043","-123.66473351438043"
"11281","-123.63727315229835","-123.63727315229835","-123.63727315229835"
"11377","-123.53825412998759","-123.53825412998759","-123.53825412998759"
"11419","-123.45432166775619","-123.45432166775619","-123.45432166775619"
"11483","-123.39701924868237","-123.39701924868237","-123.39701924868237"
"11493","-123.37782300544147","-123.37782300544147","-123.37782300544147"
"11538","-123.30024129967656","-123.30024129967656","-123.30024129967656"
"11547","-123.28539754026906","-123.28539754026906","-123.28539754026906"
"11572","-123.23949044199425","-123.23949044199425","-123.23949044199425"
"11588","-123.18972467542868","-123.18972467542868","-123.18972467542868"
"11613","-123.13751840298768","-123.13751840298768","-123.13751840298768"
"11628","-123.13176203764421","-123.13176203764421","-123.13176203764421"
"11634","-123.13726678361509","-123.13726678361509","-123.13726678361509"
"11662","-123.07101421352591","-123.07101421352591","-123.07101421352591"
"11671","-123.03343900025924","-123.03343900025924","-123.03343900025924"
"11695","-123.03024670653674","-123.03024670653674","-123.03024670653674"
"11759","-122.9542443903945","-122.9542443903945","-122.9542443903945"
"11848","-122.85751670686868","-122.85751670686868","-122.85751670686868"
"11883","-122.83107233536998","-122.83107233536998","-122.83107233536998"
"11941","-122.76059954914712","-122.76059954914712","-122.76059954914712"
"11980","-122.72544495076174","-122.72544495076174","-122.72544495076174"
"11994","-122.68024036494327","-122.68024036494327","-122.68024036494327"
"12005","-122.68003200747522","-122.68003200747522","-122.68003200747522"
"12029","-122.63831238139144","-122.63831238139144","-122.63831238139144"
"12035","-122.62400382045912","-122.62400382045912","-122.62400382045912"
"12059","-122.58690483779264","-122.58690483779264","-122.58690483779264"
"12075","-122.59505679016367","-122.59505679016367","-122.59505679016367"
"12081","-122.58446157411117","-122.58446157411117","-122.58446157411117"
"12099","-122.54781121558334","-122.54781121558334","-122.54781121558334"
"12121","-122.55194983505241","-122.55194983505241","-122.55194983505241"
"12137","-122.50605005549096","-122.50605005549096","-122.50605005549096"
"12239","-122.35883174851729","-122.35883174851729","-122.35883174851729"
"12255","-122.35215400123396","-122.35215400123396","-122.35215400123396"
"12264","-122.33266200953555","-122.33266200953555","-122.33266200953555"
"12342","-122.28185517634566","-122.28185517634566","-122.28185517634566"
"12352","-122.26667530874072","-122.26667530874072","-122.26667530874072"
"12361","-122.23997915731529","-122.23997915731529","-122.23997915731529"
"12424","-122.1827560472211","-122.1827560472211","-122.1827560472211"
"12447","-122.12817970181405","-122.12817970181405","-122.12817970181405"
"12514","-122.03112577615786","-122.03112577615786","-122.03112577615786"
"12536","-122.02511581153011","-122.02511581153011","-122.02511581153011"
"12639","-121.84042324553428","-121.84042324553428","-121.84042324553428"
"12655","-121.81516828201657","-121.81516828201657","-121.81516828201657"
"12735","-121.73514529819563","-121.73514529819563","-121.73514529819563"
"12750","-121.71498665986879","-121.71498665986879","-121.71498665986879"
"12764","-121.68077610240822","-121.68077610240822","-121.68077610240822"
"12808","-121.59981080226612","-121.59981080226612","-121.59981080226612"
"12809","-121.60144892549175","-121.60144892549175","-121.60144892549175"
"12831","-121.56491775109959","-121.56491775109959","-121.56491775109959"
"12839","-121.56663934191523","-121.56663934191523","-121.56663934191523"
"12852","-121.50833220748059","-121.50833220748059","-121.50833220748059"
"12860","-121.49462930444324","-121.49462930444324","-121.49462930444324"
"12890","-121.44277218864828","-121.44277218864828","-121.44277218864828"
"12903","-121.4360702228991","-121.4360702228991","-121.4360702228991"
"12907","-121.42151763132418","-121.42151763132418","-121.42151763132418"
"12934","-121.39102218083366","-121.39102218083366","-121.39102218083366"
"12984","-121.3241584474971","-121.3241584474971","-121.3241584474971"
"13017","-121.26928478858959","-121.26928478858959","-121.26928478858959"
"13060","-121.20109932906412","-121.20109932906412","-121.20109932906412"
"13080","-121.1489269384485","-121.1489269384485","-121.1489269384485"
"13108","-121.0826353512184","-121.0826353512184","-121.0826353512184"
"13120","-121.05281931602796","-121.05281931602796","-121.05281931602796"
"13125","-121.04134677053587","-121.04134677053587","-121.04134677053587"
"13139","-121.03263507714725","-121.03263507714725","-121.03263507714725"
"13159","-121.01214971385913","-121.01214971385913","-121.01214971385913"
"13227","-120.9229727347654","-120.9229727347654","-120.9229727347654"
"13260","-120.91697795365094","-120.91697795365094","-120.91697795365094"
"13300","-120.88595360805999","-120.88595360805999","-120.88595360805999"
"13323","-120.86654149682396","-120.86654149682396","-120.86654149682396"
"13333","-120.84183786111531","-120.84183786111531","-120.84183786111531"
"13342","-120.8521685511591","-120.8521685511591","-120.8521685511591"
"13368","-120.8406763035647","-120.8406763035647","-120.8406763035647"
"13480","-120.6827780974516","-120.6827780974516","-120.6827780974516"
"13571","-120.58010477130344","-120.58010477130344","-120.58010477130344"
"13610","-120.53253964628823","-120.53253964628823","-120.53253964628823"
"13680","-120.45417253891465","-120.45417253891465","-120.45417253891465"
"13689","-120.43882674128037","-120.43882674128037","-120.43882674128037"
"13693","-120.43742606502869","-120.43742606502869","-120.43742606502869"
"13697","-120.41390871561995","-120.41390871561995","-120.41390871561995"
"13729","-120.36486105869407","-120.36486105869407","-120.36486105869407"
"13732","-120.36670540533999","-120.36670540533999","-120.36670540533999"
"13761","-120.31172702393499","-120.31172702393499","-120.31172702393499"
"13918","-120.11231925385339","-120.11231925385339","-120.11231925385339"
"14007","-120.03382343334772","-120.03382343334772","-120.03382343334772"
"14025","-120.02282834008331","-120.02282834008331","-120.02282834008331"
"14063","-119.9138127055285","-119.9138127055285","-119.9138127055285"
"14077","-119.88821655079413","-119.88821655079413","-119.88821655079413"
"14086","-119.88350988296276","-119.88350988296276","-119.88350988296276"
"14095","-119.86819718919692","-119.86819718919692","-119.86819718919692"
"14156","-119.7676718116241","-119.7676718116241","-119.7676718116241"
"14160","-119.77074610667806","-119.77074610667806","-119.77074610667806"
"14161","-119.76955099096857","-119.76955099096857","-119.76955099096857"
"14308","-119.60804086663383","-119.60804086663383","-119.60804086663383"
"14346","-119.58275903446341","-119.58275903446341","-119.58275903446341"
"14367","-119.54978980172415","-119.54978980172415","-119.54978980172415"
"14399","-119.50606481958042","-119.50606481958042","-119.50606481958042"
"14433","-119.44359242465468","-119.44359242465468","-119.44359242465468"
"14470","-119.38397405441515","-119.38397405441515","-119.38397405441515"
"14490","-119.35508148328817","-119.35508148328817","-119.35508148328817"
"14514","-119.31724686694417","-119.31724686694417","-119.31724686694417"
"14575","-119.28888351775353","-119.28888351775353","-119.28888351775353"
"14650","-119.1943919615834","-119.1943919615834","-119.1943919615834"
"14651","-119.19366034311436","-119.19366034311436","-119.19366034311436"
"14713","-119.09750872526345","-119.09750872526345","-119.09750872526345"
"14715","-119.09738470422825","-119.09738470422825","-119.09738470422825"
"14719","-119.08856978734612","-119.08856978734612","-119.08856978734612"
"14781","-118.9907274068928","-118.9907274068928","-118.9907274068928"
"14791","-118.98437752960795","-118.98437752960795","-118.98437752960795"
