"Step","lr5e-4_timesteps2e6_2 - episode_reward","lr5e-4_timesteps2e6_2 - episode_reward__MIN","lr5e-4_timesteps2e6_2 - episode_reward__MAX"
"74669","-91.86213079586965","-91.86213079586965","-91.86213079586965"
"74674","-91.86243046543747","-91.86243046543747","-91.86243046543747"
"74675","-91.86237770847187","-91.86237770847187","-91.86237770847187"
"74696","-91.86151784528867","-91.86151784528867","-91.86151784528867"
"74734","-91.85341146341527","-91.85341146341527","-91.85341146341527"
"74746","-91.84836870644499","-91.84836870644499","-91.84836870644499"
"74751","-91.8516836499089","-91.8516836499089","-91.8516836499089"
"74756","-91.85299208600665","-91.85299208600665","-91.85299208600665"
"74791","-91.85333751518233","-91.85333751518233","-91.85333751518233"
"74813","-91.84805706448589","-91.84805706448589","-91.84805706448589"
"74816","-91.84713701005126","-91.84713701005126","-91.84713701005126"
"74835","-91.84631243782111","-91.84631243782111","-91.84631243782111"
"74879","-91.84193752948649","-91.84193752948649","-91.84193752948649"
"74910","-91.83478270508346","-91.83478270508346","-91.83478270508346"
"74960","-91.83152705540934","-91.83152705540934","-91.83152705540934"
"74984","-91.82055433810507","-91.82055433810507","-91.82055433810507"
"75000","-91.8146643672581","-91.8146643672581","-91.8146643672581"
"75015","-91.81566837799667","-91.81566837799667","-91.81566837799667"
"75030","-91.8120383379776","-91.8120383379776","-91.8120383379776"
"75048","-91.80623343224057","-91.80623343224057","-91.80623343224057"
"75051","-91.80585704246715","-91.80585704246715","-91.80585704246715"
"75111","-91.79497519792831","-91.79497519792831","-91.79497519792831"
"75131","-91.79391669948821","-91.79391669948821","-91.79391669948821"
"75168","-91.7830152020541","-91.7830152020541","-91.7830152020541"
"75226","-91.78376240672459","-91.78376240672459","-91.78376240672459"
"75300","-91.76828484763499","-91.76828484763499","-91.76828484763499"
"75376","-91.76098988291243","-91.76098988291243","-91.76098988291243"
"75383","-91.75925639989904","-91.75925639989904","-91.75925639989904"
"75449","-91.74252801754479","-91.74252801754479","-91.74252801754479"
"75500","-91.7345077391679","-91.7345077391679","-91.7345077391679"
"75538","-91.73100678965785","-91.73100678965785","-91.73100678965785"
"75544","-91.72812708814367","-91.72812708814367","-91.72812708814367"
"75577","-91.72816236503351","-91.72816236503351","-91.72816236503351"
"75644","-91.70187756623204","-91.70187756623204","-91.70187756623204"
"75652","-91.69819615836563","-91.69819615836563","-91.69819615836563"
"75664","-91.69819674653608","-91.69819674653608","-91.69819674653608"
"75711","-91.68439047911706","-91.68439047911706","-91.68439047911706"
"75812","-91.65519486110706","-91.65519486110706","-91.65519486110706"
"75818","-91.65458350719105","-91.65458350719105","-91.65458350719105"
"75820","-91.65670213754439","-91.65670213754439","-91.65670213754439"
"75891","-91.64312349341618","-91.64312349341618","-91.64312349341618"
"75893","-91.64221049800774","-91.64221049800774","-91.64221049800774"
"75909","-91.6417539722332","-91.6417539722332","-91.6417539722332"
"75965","-91.62954496915613","-91.62954496915613","-91.62954496915613"
"76023","-91.61193968305146","-91.61193968305146","-91.61193968305146"
"76029","-91.60905642223098","-91.60905642223098","-91.60905642223098"
"76036","-91.60943589541328","-91.60943589541328","-91.60943589541328"
"76057","-91.6058269491956","-91.6058269491956","-91.6058269491956"
"76058","-91.60513305621453","-91.60513305621453","-91.60513305621453"
"76074","-91.60963043897333","-91.60963043897333","-91.60963043897333"
"76088","-91.60928080698521","-91.60928080698521","-91.60928080698521"
"76153","-91.60114973904066","-91.60114973904066","-91.60114973904066"
"76201","-91.5825830697222","-91.5825830697222","-91.5825830697222"
"76236","-91.58850701788879","-91.58850701788879","-91.58850701788879"
"76440","-91.55692300660195","-91.55692300660195","-91.55692300660195"
"76451","-91.55302794860644","-91.55302794860644","-91.55302794860644"
"76470","-91.54348262013066","-91.54348262013066","-91.54348262013066"
"76472","-91.54367974872008","-91.54367974872008","-91.54367974872008"
"76554","-91.53234201992021","-91.53234201992021","-91.53234201992021"
"76557","-91.53242476631613","-91.53242476631613","-91.53242476631613"
"76668","-91.50104575812664","-91.50104575812664","-91.50104575812664"
"76687","-91.49305812793125","-91.49305812793125","-91.49305812793125"
"76762","-91.4954757533621","-91.4954757533621","-91.4954757533621"
"76912","-91.4627718930259","-91.4627718930259","-91.4627718930259"
"77000","-91.43947995531916","-91.43947995531916","-91.43947995531916"
"77114","-91.42168562267089","-91.42168562267089","-91.42168562267089"
"77152","-91.41373367669006","-91.41373367669006","-91.41373367669006"
"77156","-91.41075960904264","-91.41075960904264","-91.41075960904264"
"77187","-91.40385267831567","-91.40385267831567","-91.40385267831567"
"77206","-91.39891829219135","-91.39891829219135","-91.39891829219135"
"77262","-91.39425366442465","-91.39425366442465","-91.39425366442465"
"77280","-91.38925385151785","-91.38925385151785","-91.38925385151785"
"77308","-91.39005139671539","-91.39005139671539","-91.39005139671539"
"77351","-91.38012592319939","-91.38012592319939","-91.38012592319939"
"77375","-91.37919676129715","-91.37919676129715","-91.37919676129715"
"77398","-91.37442936458426","-91.37442936458426","-91.37442936458426"
"77430","-91.36616974906569","-91.36616974906569","-91.36616974906569"
"77442","-91.36543250508771","-91.36543250508771","-91.36543250508771"
"77509","-91.35050518767599","-91.35050518767599","-91.35050518767599"
"77534","-91.34340873416413","-91.34340873416413","-91.34340873416413"
"77597","-91.33887373592866","-91.33887373592866","-91.33887373592866"
"77652","-91.33565166798188","-91.33565166798188","-91.33565166798188"
"77665","-91.33128385612251","-91.33128385612251","-91.33128385612251"
"77723","-91.30939535508347","-91.30939535508347","-91.30939535508347"
"77747","-91.30747728786316","-91.30747728786316","-91.30747728786316"
"77806","-91.30328367616815","-91.30328367616815","-91.30328367616815"
"77819","-91.31239498844569","-91.31239498844569","-91.31239498844569"
"77839","-91.30666094808333","-91.30666094808333","-91.30666094808333"
"77846","-91.30420889393801","-91.30420889393801","-91.30420889393801"
"77860","-91.30188380164863","-91.30188380164863","-91.30188380164863"
"77903","-91.29906890679142","-91.29906890679142","-91.29906890679142"
"77932","-91.29922226055784","-91.29922226055784","-91.29922226055784"
"77951","-91.2976297174382","-91.2976297174382","-91.2976297174382"
"77958","-91.29401248269306","-91.29401248269306","-91.29401248269306"
"77982","-91.2900198693553","-91.2900198693553","-91.2900198693553"
"78035","-91.28569844587865","-91.28569844587865","-91.28569844587865"
"78057","-91.28227987685675","-91.28227987685675","-91.28227987685675"
"78092","-91.28254778645517","-91.28254778645517","-91.28254778645517"
"78111","-91.27878831636157","-91.27878831636157","-91.27878831636157"
"78173","-91.26989924872555","-91.26989924872555","-91.26989924872555"
"78261","-91.25538643788539","-91.25538643788539","-91.25538643788539"
"78285","-91.25478138284346","-91.25478138284346","-91.25478138284346"
"78297","-91.24911283138954","-91.24911283138954","-91.24911283138954"
"78370","-91.23676723473571","-91.23676723473571","-91.23676723473571"
"78380","-91.23561223294284","-91.23561223294284","-91.23561223294284"
"78403","-91.23069709948405","-91.23069709948405","-91.23069709948405"
"78424","-91.22988794100222","-91.22988794100222","-91.22988794100222"
"78437","-91.22834547139318","-91.22834547139318","-91.22834547139318"
"78472","-91.22677404296121","-91.22677404296121","-91.22677404296121"
"78484","-91.22331983814503","-91.22331983814503","-91.22331983814503"
"78522","-91.21675954774746","-91.21675954774746","-91.21675954774746"
"78566","-91.21308786061654","-91.21308786061654","-91.21308786061654"
"78641","-91.20706572831095","-91.20706572831095","-91.20706572831095"
"78706","-91.19098320426933","-91.19098320426933","-91.19098320426933"
"78799","-91.18576105036847","-91.18576105036847","-91.18576105036847"
"78830","-91.17803213657896","-91.17803213657896","-91.17803213657896"
"78884","-91.1653736011804","-91.1653736011804","-91.1653736011804"
"78888","-91.1623267536458","-91.1623267536458","-91.1623267536458"
"78930","-91.15685430126472","-91.15685430126472","-91.15685430126472"
"78956","-91.15682950643568","-91.15682950643568","-91.15682950643568"
"79008","-91.14219861593733","-91.14219861593733","-91.14219861593733"
"79024","-91.13755428656317","-91.13755428656317","-91.13755428656317"
"79076","-91.13404545557566","-91.13404545557566","-91.13404545557566"
"79140","-91.11774770721523","-91.11774770721523","-91.11774770721523"
"79143","-91.11573610420777","-91.11573610420777","-91.11573610420777"
"79162","-91.11564294266596","-91.11564294266596","-91.11564294266596"
"79171","-91.11486776239376","-91.11486776239376","-91.11486776239376"
"79222","-91.10036063341883","-91.10036063341883","-91.10036063341883"
"79238","-91.0973941315407","-91.0973941315407","-91.0973941315407"
"79244","-91.09391705177836","-91.09391705177836","-91.09391705177836"
"79261","-91.09599737841387","-91.09599737841387","-91.09599737841387"
"79349","-91.07904434362143","-91.07904434362143","-91.07904434362143"
"79353","-91.07994860978624","-91.07994860978624","-91.07994860978624"
"79391","-91.0842966510745","-91.0842966510745","-91.0842966510745"
"79398","-91.08399440605807","-91.08399440605807","-91.08399440605807"
"79423","-91.07840875761433","-91.07840875761433","-91.07840875761433"
"79435","-91.07472580809467","-91.07472580809467","-91.07472580809467"
"79443","-91.07204031957046","-91.07204031957046","-91.07204031957046"
"79537","-91.05371960789545","-91.05371960789545","-91.05371960789545"
"79573","-91.0483834711352","-91.0483834711352","-91.0483834711352"
"79722","-91.01566335048916","-91.01566335048916","-91.01566335048916"
"79739","-91.01471472702158","-91.01471472702158","-91.01471472702158"
"79761","-91.00951820748912","-91.00951820748912","-91.00951820748912"
"79795","-91.00311543694788","-91.00311543694788","-91.00311543694788"
"79808","-90.99779178161812","-90.99779178161812","-90.99779178161812"
"79818","-90.99567131582181","-90.99567131582181","-90.99567131582181"
"79877","-90.98427676574994","-90.98427676574994","-90.98427676574994"
"79905","-90.97907978748464","-90.97907978748464","-90.97907978748464"
"79933","-90.97671547864317","-90.97671547864317","-90.97671547864317"
"79967","-90.96939973193268","-90.96939973193268","-90.96939973193268"
"79970","-90.9701486604149","-90.9701486604149","-90.9701486604149"
"79991","-90.96136849029939","-90.96136849029939","-90.96136849029939"
"79997","-90.9610598071416","-90.9610598071416","-90.9610598071416"
"80010","-90.95915499421855","-90.95915499421855","-90.95915499421855"
"80028","-90.95836737811055","-90.95836737811055","-90.95836737811055"
"80035","-90.9558047275195","-90.9558047275195","-90.9558047275195"
"80067","-90.95129903228789","-90.95129903228789","-90.95129903228789"
"80075","-90.9493238370386","-90.9493238370386","-90.9493238370386"
"80079","-90.94908819757438","-90.94908819757438","-90.94908819757438"
"80189","-90.92623521262328","-90.92623521262328","-90.92623521262328"
"80190","-90.92595041735025","-90.92595041735025","-90.92595041735025"
"80219","-90.9173948371193","-90.9173948371193","-90.9173948371193"
"80242","-90.91174423899777","-90.91174423899777","-90.91174423899777"
"80248","-90.90793135319217","-90.90793135319217","-90.90793135319217"
"80309","-90.88741976249842","-90.88741976249842","-90.88741976249842"
"80313","-90.88557987097013","-90.88557987097013","-90.88557987097013"
"80363","-90.87369928145867","-90.87369928145867","-90.87369928145867"
"80393","-90.87052843694421","-90.87052843694421","-90.87052843694421"
"80400","-90.87107589932876","-90.87107589932876","-90.87107589932876"
"80527","-90.85445207846767","-90.85445207846767","-90.85445207846767"
"80529","-90.8535624856894","-90.8535624856894","-90.8535624856894"
"80562","-90.85062942200761","-90.85062942200761","-90.85062942200761"
"80565","-90.8517784266771","-90.8517784266771","-90.8517784266771"
"80640","-90.83569695900223","-90.83569695900223","-90.83569695900223"
"80647","-90.83771061127526","-90.83771061127526","-90.83771061127526"
"80729","-90.82324089296786","-90.82324089296786","-90.82324089296786"
"80767","-90.81089833951503","-90.81089833951503","-90.81089833951503"
"80917","-90.77813160781012","-90.77813160781012","-90.77813160781012"
"80921","-90.77830094031327","-90.77830094031327","-90.77830094031327"
"80949","-90.76679504284476","-90.76679504284476","-90.76679504284476"
"80951","-90.76713108593478","-90.76713108593478","-90.76713108593478"
"80952","-90.76601972714678","-90.76601972714678","-90.76601972714678"
"80977","-90.75767649671107","-90.75767649671107","-90.75767649671107"
"81017","-90.74654578245877","-90.74654578245877","-90.74654578245877"
"81171","-90.72576049422734","-90.72576049422734","-90.72576049422734"
"81178","-90.72303870278368","-90.72303870278368","-90.72303870278368"
"81230","-90.71328740564024","-90.71328740564024","-90.71328740564024"
"81252","-90.71140607947949","-90.71140607947949","-90.71140607947949"
"81303","-90.69872707728682","-90.69872707728682","-90.69872707728682"
"81328","-90.69010896359673","-90.69010896359673","-90.69010896359673"
"81385","-90.67443960143197","-90.67443960143197","-90.67443960143197"
"81394","-90.66867952518604","-90.66867952518604","-90.66867952518604"
"81472","-90.65666676316468","-90.65666676316468","-90.65666676316468"
"81479","-90.65780521502825","-90.65780521502825","-90.65780521502825"
"81631","-90.64264347380168","-90.64264347380168","-90.64264347380168"
"81638","-90.6429211107936","-90.6429211107936","-90.6429211107936"
"81641","-90.64309878602437","-90.64309878602437","-90.64309878602437"
"81646","-90.64168787082295","-90.64168787082295","-90.64168787082295"
"81651","-90.64052241974444","-90.64052241974444","-90.64052241974444"
"81656","-90.64008899695916","-90.64008899695916","-90.64008899695916"
"81678","-90.63812910107993","-90.63812910107993","-90.63812910107993"
"81709","-90.63845745331453","-90.63845745331453","-90.63845745331453"
"81739","-90.63454973516657","-90.63454973516657","-90.63454973516657"
"81806","-90.6210214587734","-90.6210214587734","-90.6210214587734"
"81834","-90.61932684138985","-90.61932684138985","-90.61932684138985"
"81852","-90.61896684540015","-90.61896684540015","-90.61896684540015"
"81940","-90.59846910817315","-90.59846910817315","-90.59846910817315"
"81968","-90.59157363877657","-90.59157363877657","-90.59157363877657"
"81972","-90.58894587779852","-90.58894587779852","-90.58894587779852"
"82020","-90.57313830391473","-90.57313830391473","-90.57313830391473"
"82065","-90.56931490387477","-90.56931490387477","-90.56931490387477"
"82089","-90.56333821413587","-90.56333821413587","-90.56333821413587"
"82091","-90.56375629280905","-90.56375629280905","-90.56375629280905"
"82153","-90.54771365409364","-90.54771365409364","-90.54771365409364"
"82214","-90.53394438217134","-90.53394438217134","-90.53394438217134"
"82223","-90.53395265739613","-90.53395265739613","-90.53395265739613"
"82294","-90.52290096688361","-90.52290096688361","-90.52290096688361"
"82300","-90.52118066221821","-90.52118066221821","-90.52118066221821"
"82315","-90.5193900964654","-90.5193900964654","-90.5193900964654"
"82327","-90.51729731739796","-90.51729731739796","-90.51729731739796"
"82332","-90.51839406937603","-90.51839406937603","-90.51839406937603"
"82333","-90.51785685555852","-90.51785685555852","-90.51785685555852"
"82378","-90.50637277526464","-90.50637277526464","-90.50637277526464"
"82379","-90.50673661219007","-90.50673661219007","-90.50673661219007"
"82381","-90.50773768024598","-90.50773768024598","-90.50773768024598"
"82396","-90.504219870056","-90.504219870056","-90.504219870056"
"82438","-90.49811415068193","-90.49811415068193","-90.49811415068193"
"82459","-90.49482850144487","-90.49482850144487","-90.49482850144487"
"82509","-90.49696550379808","-90.49696550379808","-90.49696550379808"
"82565","-90.49697929546721","-90.49697929546721","-90.49697929546721"
"82580","-90.49165942835319","-90.49165942835319","-90.49165942835319"
"82586","-90.49297927828627","-90.49297927828627","-90.49297927828627"
"82597","-90.49081363949428","-90.49081363949428","-90.49081363949428"
"82624","-90.49219229880642","-90.49219229880642","-90.49219229880642"
"82658","-90.48986240581885","-90.48986240581885","-90.48986240581885"
"82713","-90.4827603548551","-90.4827603548551","-90.4827603548551"
"82772","-90.47098337228599","-90.47098337228599","-90.47098337228599"
"82778","-90.46680519887758","-90.46680519887758","-90.46680519887758"
"82854","-90.45852945580326","-90.45852945580326","-90.45852945580326"
"82859","-90.45894388048573","-90.45894388048573","-90.45894388048573"
"82868","-90.45446653280817","-90.45446653280817","-90.45446653280817"
"82932","-90.44726228392065","-90.44726228392065","-90.44726228392065"
"82954","-90.44409060795365","-90.44409060795365","-90.44409060795365"
"82990","-90.43355133686407","-90.43355133686407","-90.43355133686407"
"83024","-90.43063061166113","-90.43063061166113","-90.43063061166113"
"83057","-90.42179462759468","-90.42179462759468","-90.42179462759468"
"83077","-90.42299342937886","-90.42299342937886","-90.42299342937886"
"83079","-90.42412640262712","-90.42412640262712","-90.42412640262712"
"83130","-90.41061828482133","-90.41061828482133","-90.41061828482133"
"83133","-90.4098842090228","-90.4098842090228","-90.4098842090228"
"83207","-90.39727393658852","-90.39727393658852","-90.39727393658852"
"83223","-90.39733460365237","-90.39733460365237","-90.39733460365237"
"83231","-90.39312392729633","-90.39312392729633","-90.39312392729633"
"83256","-90.38811117650948","-90.38811117650948","-90.38811117650948"
"83274","-90.38716731671776","-90.38716731671776","-90.38716731671776"
"83527","-90.33382289243418","-90.33382289243418","-90.33382289243418"
"83548","-90.33253066517273","-90.33253066517273","-90.33253066517273"
"83551","-90.33268855681109","-90.33268855681109","-90.33268855681109"
"83552","-90.33420497209207","-90.33420497209207","-90.33420497209207"
"83562","-90.33375493446198","-90.33375493446198","-90.33375493446198"
"83600","-90.33171916521957","-90.33171916521957","-90.33171916521957"
"83606","-90.3305823335888","-90.3305823335888","-90.3305823335888"
"83727","-90.30697293042999","-90.30697293042999","-90.30697293042999"
"83744","-90.3042043438221","-90.3042043438221","-90.3042043438221"
"83828","-90.29619003753776","-90.29619003753776","-90.29619003753776"
"83831","-90.29500018578321","-90.29500018578321","-90.29500018578321"
"83864","-90.29748687719213","-90.29748687719213","-90.29748687719213"
"83933","-90.28135448338382","-90.28135448338382","-90.28135448338382"
"83969","-90.27142553466078","-90.27142553466078","-90.27142553466078"
"83989","-90.27091311900107","-90.27091311900107","-90.27091311900107"
"84006","-90.27163753856054","-90.27163753856054","-90.27163753856054"
"84036","-90.26981358378306","-90.26981358378306","-90.26981358378306"
"84054","-90.26685559980942","-90.26685559980942","-90.26685559980942"
"84055","-90.26604757133498","-90.26604757133498","-90.26604757133498"
"84061","-90.26337867593672","-90.26337867593672","-90.26337867593672"
"84163","-90.24989003056004","-90.24989003056004","-90.24989003056004"
"84169","-90.25019256560007","-90.25019256560007","-90.25019256560007"
"84183","-90.24876519322343","-90.24876519322343","-90.24876519322343"
"84191","-90.24642472174521","-90.24642472174521","-90.24642472174521"
"84207","-90.24296926879725","-90.24296926879725","-90.24296926879725"
"84230","-90.23774312038368","-90.23774312038368","-90.23774312038368"
"84331","-90.21775914179884","-90.21775914179884","-90.21775914179884"
"84349","-90.2151462138991","-90.2151462138991","-90.2151462138991"
"84389","-90.21002213639814","-90.21002213639814","-90.21002213639814"
"84447","-90.2027467700716","-90.2027467700716","-90.2027467700716"
"84467","-90.19766004549118","-90.19766004549118","-90.19766004549118"
"84487","-90.18828322928614","-90.18828322928614","-90.18828322928614"
"84500","-90.18506248145162","-90.18506248145162","-90.18506248145162"
"84526","-90.18050353639238","-90.18050353639238","-90.18050353639238"
"84578","-90.16502762250973","-90.16502762250973","-90.16502762250973"
"84599","-90.15584846829584","-90.15584846829584","-90.15584846829584"
"84720","-90.13525777582396","-90.13525777582396","-90.13525777582396"
"84781","-90.12161732352801","-90.12161732352801","-90.12161732352801"
"84788","-90.1194072744276","-90.1194072744276","-90.1194072744276"
"84833","-90.11327706280831","-90.11327706280831","-90.11327706280831"
"84844","-90.11564490891497","-90.11564490891497","-90.11564490891497"
"84852","-90.11103647276201","-90.11103647276201","-90.11103647276201"
"84866","-90.1095315797775","-90.1095315797775","-90.1095315797775"
"84919","-90.10101260868899","-90.10101260868899","-90.10101260868899"
"84967","-90.09323108599236","-90.09323108599236","-90.09323108599236"
"84978","-90.09504164277382","-90.09504164277382","-90.09504164277382"
"85010","-90.08997540337529","-90.08997540337529","-90.08997540337529"
"85012","-90.08878886837115","-90.08878886837115","-90.08878886837115"
"85014","-90.08875249822763","-90.08875249822763","-90.08875249822763"
"85024","-90.08757446133646","-90.08757446133646","-90.08757446133646"
"85045","-90.08244604003718","-90.08244604003718","-90.08244604003718"
"85083","-90.08234891965546","-90.08234891965546","-90.08234891965546"
"85149","-90.07350962079951","-90.07350962079951","-90.07350962079951"
"85180","-90.06811855048717","-90.06811855048717","-90.06811855048717"
"85212","-90.06117618130016","-90.06117618130016","-90.06117618130016"
"85245","-90.05505846982828","-90.05505846982828","-90.05505846982828"
"85315","-90.04135583037223","-90.04135583037223","-90.04135583037223"
"85353","-90.03386096126867","-90.03386096126867","-90.03386096126867"
"85361","-90.02971572923458","-90.02971572923458","-90.02971572923458"
"85513","-90.01023815169643","-90.01023815169643","-90.01023815169643"
"85683","-89.99387144659048","-89.99387144659048","-89.99387144659048"
"85725","-89.98180938911078","-89.98180938911078","-89.98180938911078"
"85739","-89.97887336486454","-89.97887336486454","-89.97887336486454"
"85776","-89.97811848373541","-89.97811848373541","-89.97811848373541"
"85810","-89.97300215500927","-89.97300215500927","-89.97300215500927"
"85815","-89.97104037746745","-89.97104037746745","-89.97104037746745"
"85972","-89.94067298098354","-89.94067298098354","-89.94067298098354"
"86052","-89.93789577733179","-89.93789577733179","-89.93789577733179"
"86054","-89.93806629218777","-89.93806629218777","-89.93806629218777"
"86100","-89.93776962981825","-89.93776962981825","-89.93776962981825"
"86119","-89.94152079720993","-89.94152079720993","-89.94152079720993"
"86133","-89.94258683465839","-89.94258683465839","-89.94258683465839"
"86187","-89.93600997776693","-89.93600997776693","-89.93600997776693"
"86219","-89.93322369414769","-89.93322369414769","-89.93322369414769"
"86240","-89.92695759118189","-89.92695759118189","-89.92695759118189"
"86246","-89.92619885290259","-89.92619885290259","-89.92619885290259"
"86271","-89.9306099246855","-89.9306099246855","-89.9306099246855"
"86279","-89.9278879657229","-89.9278879657229","-89.9278879657229"
"86328","-89.92573349895046","-89.92573349895046","-89.92573349895046"
"86526","-89.88365834099297","-89.88365834099297","-89.88365834099297"
"86555","-89.88210042976773","-89.88210042976773","-89.88210042976773"
"86559","-89.88364990114503","-89.88364990114503","-89.88364990114503"
"86572","-89.87935351493529","-89.87935351493529","-89.87935351493529"
"86599","-89.8789697415838","-89.8789697415838","-89.8789697415838"
"86605","-89.88127304269067","-89.88127304269067","-89.88127304269067"
"86694","-89.86596951946416","-89.86596951946416","-89.86596951946416"
"86990","-89.80141332440644","-89.80141332440644","-89.80141332440644"
"87020","-89.80052739923607","-89.80052739923607","-89.80052739923607"
"87037","-89.79358354610181","-89.79358354610181","-89.79358354610181"
"87043","-89.79201337265366","-89.79201337265366","-89.79201337265366"
"87059","-89.78926747934682","-89.78926747934682","-89.78926747934682"
"87073","-89.79022560090371","-89.79022560090371","-89.79022560090371"
"87099","-89.78641355391953","-89.78641355391953","-89.78641355391953"
"87102","-89.78660066047148","-89.78660066047148","-89.78660066047148"
"87163","-89.77421342618072","-89.77421342618072","-89.77421342618072"
"87171","-89.7732783267985","-89.7732783267985","-89.7732783267985"
"87177","-89.77435259028687","-89.77435259028687","-89.77435259028687"
"87192","-89.77346195062748","-89.77346195062748","-89.77346195062748"
"87212","-89.76901731610666","-89.76901731610666","-89.76901731610666"
"87213","-89.7688171141837","-89.7688171141837","-89.7688171141837"
"87247","-89.76613550777986","-89.76613550777986","-89.76613550777986"
"87304","-89.75815521102001","-89.75815521102001","-89.75815521102001"
"87319","-89.7540600418138","-89.7540600418138","-89.7540600418138"
"87320","-89.75362228663967","-89.75362228663967","-89.75362228663967"
"87338","-89.7477273536377","-89.7477273536377","-89.7477273536377"
"87342","-89.74509639112593","-89.74509639112593","-89.74509639112593"
"87361","-89.74274100474432","-89.74274100474432","-89.74274100474432"
"87403","-89.73993792513515","-89.73993792513515","-89.73993792513515"
"87466","-89.73508169792942","-89.73508169792942","-89.73508169792942"
"87475","-89.73815827357626","-89.73815827357626","-89.73815827357626"
"87552","-89.72279582679839","-89.72279582679839","-89.72279582679839"
"87590","-89.71303490688184","-89.71303490688184","-89.71303490688184"
"87591","-89.7123018749257","-89.7123018749257","-89.7123018749257"
"87614","-89.70996448064902","-89.70996448064902","-89.70996448064902"
"87657","-89.71397667571209","-89.71397667571209","-89.71397667571209"
"87710","-89.70702989117804","-89.70702989117804","-89.70702989117804"
"87757","-89.6989438268498","-89.6989438268498","-89.6989438268498"
"87770","-89.70094338135756","-89.70094338135756","-89.70094338135756"
"87777","-89.7011052476904","-89.7011052476904","-89.7011052476904"
"87817","-89.69575934934676","-89.69575934934676","-89.69575934934676"
"87869","-89.6882928465307","-89.6882928465307","-89.6882928465307"
"87975","-89.67745678499247","-89.67745678499247","-89.67745678499247"
"88107","-89.65960306601671","-89.65960306601671","-89.65960306601671"
"88133","-89.65723982270485","-89.65723982270485","-89.65723982270485"
"88166","-89.65848301070774","-89.65848301070774","-89.65848301070774"
"88183","-89.65629927985785","-89.65629927985785","-89.65629927985785"
"88222","-89.655378377166","-89.655378377166","-89.655378377166"
"88247","-89.65258856071605","-89.65258856071605","-89.65258856071605"
"88275","-89.6471940359168","-89.6471940359168","-89.6471940359168"
"88304","-89.64067326696899","-89.64067326696899","-89.64067326696899"
"88315","-89.63908016886958","-89.63908016886958","-89.63908016886958"
"88324","-89.63894374427882","-89.63894374427882","-89.63894374427882"
"88387","-89.6262203313927","-89.6262203313927","-89.6262203313927"
"88396","-89.62527076658323","-89.62527076658323","-89.62527076658323"
"88397","-89.62633710257309","-89.62633710257309","-89.62633710257309"
"88517","-89.608042152763","-89.608042152763","-89.608042152763"
"88546","-89.60274665646092","-89.60274665646092","-89.60274665646092"
"88601","-89.6046676720187","-89.6046676720187","-89.6046676720187"
"88635","-89.59557501298906","-89.59557501298906","-89.59557501298906"
"88655","-89.59275965900672","-89.59275965900672","-89.59275965900672"
"88711","-89.59052023263213","-89.59052023263213","-89.59052023263213"
"88715","-89.58948498516068","-89.58948498516068","-89.58948498516068"
"88769","-89.59033950889815","-89.59033950889815","-89.59033950889815"
"88851","-89.58517923549891","-89.58517923549891","-89.58517923549891"
"88855","-89.5833868169025","-89.5833868169025","-89.5833868169025"
"88881","-89.58060615514405","-89.58060615514405","-89.58060615514405"
"88906","-89.57464470569886","-89.57464470569886","-89.57464470569886"
"88921","-89.57435452261826","-89.57435452261826","-89.57435452261826"
"88929","-89.57124486119554","-89.57124486119554","-89.57124486119554"
"88955","-89.56400860699334","-89.56400860699334","-89.56400860699334"
"89025","-89.55773605668757","-89.55773605668757","-89.55773605668757"
"89034","-89.55489648090177","-89.55489648090177","-89.55489648090177"
"89044","-89.55321920232728","-89.55321920232728","-89.55321920232728"
"89050","-89.55037499812256","-89.55037499812256","-89.55037499812256"
"89063","-89.5483816922463","-89.5483816922463","-89.5483816922463"
"89074","-89.54927204242763","-89.54927204242763","-89.54927204242763"
"89080","-89.5465400564952","-89.5465400564952","-89.5465400564952"
"89106","-89.54344372435875","-89.54344372435875","-89.54344372435875"
"89121","-89.54557341405494","-89.54557341405494","-89.54557341405494"
"89192","-89.53001604395406","-89.53001604395406","-89.53001604395406"
"89197","-89.53072263057531","-89.53072263057531","-89.53072263057531"
"89230","-89.52469119739483","-89.52469119739483","-89.52469119739483"
"89268","-89.52312151237537","-89.52312151237537","-89.52312151237537"
"89273","-89.52227952867426","-89.52227952867426","-89.52227952867426"
"89377","-89.5090386760008","-89.5090386760008","-89.5090386760008"
"89475","-89.49969588749777","-89.49969588749777","-89.49969588749777"
"89521","-89.48834524663951","-89.48834524663951","-89.48834524663951"
"89533","-89.49169934616589","-89.49169934616589","-89.49169934616589"
"89535","-89.48990232245403","-89.48990232245403","-89.48990232245403"
"89554","-89.48964554341288","-89.48964554341288","-89.48964554341288"
"89733","-89.466610832954","-89.466610832954","-89.466610832954"
"89753","-89.46298128345639","-89.46298128345639","-89.46298128345639"
"89777","-89.46212412655277","-89.46212412655277","-89.46212412655277"
"89812","-89.45829240112357","-89.45829240112357","-89.45829240112357"
"89858","-89.45171665170066","-89.45171665170066","-89.45171665170066"
"89913","-89.44119219521454","-89.44119219521454","-89.44119219521454"
"89994","-89.4322317543356","-89.4322317543356","-89.4322317543356"
"90030","-89.43040719601693","-89.43040719601693","-89.43040719601693"
"90071","-89.41862566926376","-89.41862566926376","-89.41862566926376"
"90095","-89.4176142774901","-89.4176142774901","-89.4176142774901"
